PlayerName,Rebounds,Rebounds_ZScore,Rebounds_Rank
Khris Middleton,5.4,-0.05927437985630145,64
Cole Anthony,5.4,-0.05927437985630145,64
Lonzo Ball,5.4,-0.05927437985630145,64
Jae Crowder,5.3,-0.09742800367185209,69
DeMar DeRozan,5.2,-0.13558162748740238,70
Terance Mann,5.2,-0.13558162748740238,70
P.J. Washington,5.2,-0.13558162748740238,70
Stephen Curry,5.2,-0.13558162748740238,70
Malcolm Brogdon,5.1,-0.17373525130295303,74
Shai Gilgeous-Alexander,5.0,-0.21188887511850332,75
Devin Booker,5.0,-0.21188887511850332,75
Tyler Herro,5.0,-0.21188887511850332,75
Alec Burks,4.9,-0.2500424989340536,78
Will Barton,4.8,-0.28819612274960427,79
Royce O'Neale,4.8,-0.28819612274960427,79
Anthony Edwards,4.8,-0.28819612274960427,79
Bradley Beal,4.7,-0.3263497465651546,82
Dorian Finney-Smith,4.7,-0.3263497465651546,82
Danilo Gallinari,4.7,-0.3263497465651546,82
Zach LaVine,4.6,-0.36450337038070524,85
Gordon Hayward,4.6,-0.36450337038070524,85
Andrew Wiggins,4.5,-0.4026569941962555,87
Kyle Lowry,4.5,-0.4026569941962555,87
Franz Wagner,4.5,-0.4026569941962555,87
Jrue Holiday,4.5,-0.4026569941962555,87
Kyrie Irving,4.4,-0.4408106180118058,91
Desmond Bane,4.4,-0.4408106180118058,91
Chris Paul,4.4,-0.4408106180118058,91
Fred VanVleet,4.4,-0.4408106180118058,91
Buddy Hield,4.4,-0.4408106180118058,91
Kevin Porter Jr.,4.4,-0.4408106180118058,91
Marcus Morris Sr.,4.4,-0.4408106180118058,91
Terry Rozier,4.3,-0.4789642418273565,98
Bojan Bogdanović,4.3,-0.4789642418273565,98
CJ McCollum,4.3,-0.4789642418273565,98
Devin Vassell,4.3,-0.4789642418273565,98
Mikal Bridges,4.2,-0.5171178656429067,102
Donovan Mitchell,4.2,-0.5171178656429067,102
Spencer Dinwiddie,4.2,-0.5171178656429067,102
Luguentz Dort,4.2,-0.5171178656429067,102
Jaden McDaniels,4.2,-0.5171178656429067,102
Carmelo Anthony,4.2,-0.5171178656429067,102
Pat Connaughton,4.2,-0.5171178656429067,102
Patrick Beverley,4.1,-0.5552714894584574,109
Ricky Rubio,4.1,-0.5552714894584574,109
Cameron Johnson,4.1,-0.5552714894584574,109
Chris Duarte,4.1,-0.5552714894584574,109
Damian Lillard,4.1,-0.5552714894584574,109
Jerami Grant,4.1,-0.5552714894584574,109
Tyrese Haliburton,4.0,-0.5934251132740077,115
Bogdan Bogdanović,4.0,-0.5934251132740077,115
Cody Martin,4.0,-0.5934251132740077,115
Kelly Oubre Jr.,4.0,-0.5934251132740077,115
Klay Thompson,3.9,-0.6315787370895581,119
De'Aaron Fox,3.9,-0.6315787370895581,119
Jalen Brunson,3.9,-0.6315787370895581,119
Marcus Smart,3.8,-0.6697323609051087,122
Herbert Jones,3.8,-0.6697323609051087,122
Caris LeVert,3.7,-0.7078859847206589,124
Trae Young,3.7,-0.7078859847206589,124
Tim Hardaway Jr.,3.7,-0.7078859847206589,124
Alex Caruso,3.6,-0.7460396085362094,127
Reggie Jackson,3.6,-0.7460396085362094,127
Jalen Suggs,3.6,-0.7460396085362094,127
Jordan Clarkson,3.5,-0.7841932323517599,130
Reggie Bullock Jr.,3.5,-0.7841932323517599,130
Derrick White,3.5,-0.7841932323517599,130
Jordan Poole,3.4,-0.8223468561673104,133
Eric Bledsoe,3.4,-0.8223468561673104,133
Kentavious Caldwell-Pope,3.4,-0.8223468561673104,133
Malik Monk,3.4,-0.8223468561673104,133
Kevin Huerter,3.4,-0.8223468561673104,133
Jalen Green,3.4,-0.8223468561673104,133
Grayson Allen,3.4,-0.8223468561673104,133
Dennis Schröder,3.3,-0.8605004799828608,140
De'Andre Hunter,3.3,-0.8605004799828608,140
Darius Garland,3.3,-0.8605004799828608,140
Luke Kennard,3.3,-0.8605004799828608,140
D'Angelo Russell,3.3,-0.8605004799828608,140
Tyrese Maxey,3.2,-0.8986541037984112,145
Norman Powell,3.2,-0.8986541037984112,145
Dillon Brooks,3.2,-0.8986541037984112,145
Talen Horton-Tucker,3.2,-0.8986541037984112,145
Brandon Williams,3.1,-0.9368077276139616,149
Seth Curry,3.1,-0.9368077276139616,149
Monté Morris,3.0,-0.9749613514295121,151
Mike Conley,3.0,-0.9749613514295121,151
Kemba Walker,3.0,-0.9749613514295121,151
Coby White,3.0,-0.9749613514295121,151
Isaac Okoro,3.0,-0.9749613514295121,151
Garrison Mathews,2.9,-1.0131149752450626,156
Ayo Dosunmu,2.8,-1.051268599060613,157
Gary Trent Jr.,2.7,-1.0894222228761634,158
Anfernee Simons,2.6,-1.1275758466917138,159
Evan Fournier,2.6,-1.1275758466917138,159
Justin Holiday,2.6,-1.1275758466917138,159
Duncan Robinson,2.6,-1.1275758466917138,159
Devonte' Graham,2.3,-1.2420367181383651,163
Matisse Thybulle,2.3,-1.2420367181383651,163
Davion Mitchell,2.2,-1.2801903419539156,165
Gary Harris,2.0,-1.3564975895850164,166
Eric Gordon,2.0,-1.3564975895850164,166
Patty Mills,1.9,-1.3946512134005669,168
