PlayerName,Steals,Steals_ZScore,Steals_Rank
Nikola Vučević,1.0,0.04960860506464795,62
Chris Duarte,1.0,0.04960860506464795,62
Domantas Sabonis,1.0,0.04960860506464795,62
Kevin Durant,0.9,-0.2377791759995186,77
Pat Connaughton,0.9,-0.2377791759995186,77
Saddiq Bey,0.9,-0.2377791759995186,77
Miles Bridges,0.9,-0.2377791759995186,77
P.J. Washington,0.9,-0.2377791759995186,77
Josh Giddey,0.9,-0.2377791759995186,77
Luguentz Dort,0.9,-0.2377791759995186,77
Steven Adams,0.9,-0.2377791759995186,77
Norman Powell,0.9,-0.2377791759995186,77
Robert Williams III,0.9,-0.2377791759995186,77
Jerami Grant,0.9,-0.2377791759995186,77
Bradley Beal,0.9,-0.2377791759995186,77
Buddy Hield,0.9,-0.2377791759995186,77
Cameron Johnson,0.9,-0.2377791759995186,77
Caris LeVert,0.9,-0.2377791759995186,77
Trae Young,0.9,-0.2377791759995186,77
Derrick White,0.9,-0.2377791759995186,77
Devonte' Graham,0.9,-0.2377791759995186,77
Tim Hardaway Jr.,0.9,-0.2377791759995186,77
Franz Wagner,0.9,-0.2377791759995186,77
Garrison Mathews,0.9,-0.2377791759995186,77
DeMar DeRozan,0.9,-0.2377791759995186,77
Jaren Jackson Jr.,0.9,-0.2377791759995186,77
Jae'Sean Tate,0.9,-0.2377791759995186,77
Darius Bazley,0.8,-0.5251669570636851,101
Mitchell Robinson,0.8,-0.5251669570636851,101
Christian Wood,0.8,-0.5251669570636851,101
P.J. Tucker,0.8,-0.5251669570636851,101
Seth Curry,0.8,-0.5251669570636851,101
Malik Monk,0.8,-0.5251669570636851,101
Malcolm Brogdon,0.8,-0.5251669570636851,101
Will Barton,0.8,-0.5251669570636851,101
Jarrett Allen,0.8,-0.5251669570636851,101
Dennis Schröder,0.8,-0.5251669570636851,101
Justin Holiday,0.8,-0.5251669570636851,101
Jordan Poole,0.8,-0.5251669570636851,101
Jalen Brunson,0.8,-0.5251669570636851,101
Evan Mobley,0.8,-0.5251669570636851,101
Keldon Johnson,0.8,-0.5251669570636851,101
Ayo Dosunmu,0.8,-0.5251669570636851,101
Isaac Okoro,0.8,-0.5251669570636851,101
Jordan Clarkson,0.8,-0.5251669570636851,101
Tyler Herro,0.7,-0.812554738127852,119
Tyrese Maxey,0.7,-0.812554738127852,119
Bobby Portis,0.7,-0.812554738127852,119
Rudy Gobert,0.7,-0.812554738127852,119
Reggie Jackson,0.7,-0.812554738127852,119
Carmelo Anthony,0.7,-0.812554738127852,119
Clint Capela,0.7,-0.812554738127852,119
Al Horford,0.7,-0.812554738127852,119
Myles Turner,0.7,-0.812554738127852,119
Kemba Walker,0.7,-0.812554738127852,119
Cole Anthony,0.7,-0.812554738127852,119
Terance Mann,0.7,-0.812554738127852,119
Kevin Huerter,0.7,-0.812554738127852,119
Harrison Barnes,0.7,-0.812554738127852,119
Grayson Allen,0.7,-0.812554738127852,119
Kristaps Porziņģis,0.7,-0.812554738127852,119
Spencer Dinwiddie,0.7,-0.812554738127852,119
Monté Morris,0.7,-0.812554738127852,119
Lauri Markkanen,0.7,-0.812554738127852,119
Deandre Ayton,0.7,-0.812554738127852,119
De'Andre Hunter,0.7,-0.812554738127852,119
Davion Mitchell,0.7,-0.812554738127852,119
Jaden McDaniels,0.7,-0.812554738127852,119
Jalen Green,0.7,-0.812554738127852,119
Julius Randle,0.7,-0.812554738127852,119
Jakob Poeltl,0.7,-0.812554738127852,119
Wendell Carter Jr.,0.6,-1.0999425191920185,145
Tobias Harris,0.6,-1.0999425191920185,145
Aaron Gordon,0.6,-1.0999425191920185,145
RJ Barrett,0.6,-1.0999425191920185,145
Brandon Ingram,0.6,-1.0999425191920185,145
Damian Lillard,0.6,-1.0999425191920185,145
Reggie Bullock Jr.,0.6,-1.0999425191920185,145
John Collins,0.6,-1.0999425191920185,145
Jonas Valančiūnas,0.6,-1.0999425191920185,145
Zach LaVine,0.6,-1.0999425191920185,145
Luke Kennard,0.6,-1.0999425191920185,145
Nassir Little,0.6,-1.0999425191920185,145
Patty Mills,0.6,-1.0999425191920185,145
Kyle Kuzma,0.6,-1.0999425191920185,145
Klay Thompson,0.5,-1.387330300256185,159
Marcus Morris Sr.,0.5,-1.387330300256185,159
Mo Bamba,0.5,-1.387330300256185,159
Eric Gordon,0.5,-1.387330300256185,159
Duncan Robinson,0.5,-1.387330300256185,159
Coby White,0.5,-1.387330300256185,159
Bojan Bogdanović,0.5,-1.387330300256185,159
Anfernee Simons,0.5,-1.387330300256185,159
Danilo Gallinari,0.4,-1.6747180813203515,167
Isaiah Stewart,0.3,-1.9621058623845185,168
