PlayerName,FieldGoalPct,FieldGoalPct_ZScore,FieldGoalPct_Rank
Kyle Lowry,0.44,-0.3963386714029938,107
Will Barton,0.438,-0.4278506907099995,109
Stephen Curry,0.437,-0.4436067003635023,110
Kentavious Caldwell-Pope,0.435,-0.475118719670508,111
Mike Conley,0.435,-0.475118719670508,111
Marcus Morris Sr.,0.434,-0.49087472932401083,113
Gary Harris,0.434,-0.49087472932401083,113
Danilo Gallinari,0.434,-0.49087472932401083,113
Coby White,0.433,-0.5066307389775137,116
Dillon Brooks,0.432,-0.5223867486310165,117
Chris Duarte,0.432,-0.5223867486310165,117
Dennis Schröder,0.431,-0.5381427582845194,119
Bogdan Bogdanović,0.431,-0.5381427582845194,119
LaMelo Ball,0.429,-0.569654777591525,121
Klay Thompson,0.429,-0.569654777591525,121
Devin Vassell,0.427,-0.6011667968985307,123
Jerami Grant,0.426,-0.6169228065520336,124
Jalen Green,0.426,-0.6169228065520336,124
Lonzo Ball,0.423,-0.6641908355125421,126
Darius Bazley,0.422,-0.679946845166045,127
Eric Bledsoe,0.421,-0.6957028548195479,128
Derrick White,0.421,-0.6957028548195479,128
Paul George,0.421,-0.6957028548195479,128
Robert Covington,0.42,-0.7114588644730506,131
Josh Giddey,0.419,-0.7272148741265535,132
Jordan Clarkson,0.419,-0.7272148741265535,132
Davion Mitchell,0.418,-0.7429708837800564,134
Marcus Smart,0.418,-0.7429708837800564,134
Evan Fournier,0.417,-0.7587268934335591,136
Cade Cunningham,0.416,-0.774482903087062,137
Spencer Dinwiddie,0.416,-0.774482903087062,137
Talen Horton-Tucker,0.416,-0.774482903087062,137
Jaren Jackson Jr.,0.415,-0.7902389127405649,140
Kevin Porter Jr.,0.415,-0.7902389127405649,140
Gary Trent Jr.,0.414,-0.8059949223940677,142
D'Angelo Russell,0.411,-0.8532629513545763,143
Julius Randle,0.411,-0.8532629513545763,143
James Harden,0.41,-0.8690189610080791,145
RJ Barrett,0.408,-0.9005309803150848,146
Patty Mills,0.408,-0.9005309803150848,146
Patrick Beverley,0.406,-0.9320429996220896,148
Buddy Hield,0.406,-0.9320429996220896,148
Luguentz Dort,0.404,-0.9635550189290953,150
Fred VanVleet,0.403,-0.9793110285825981,151
Kemba Walker,0.403,-0.9793110285825981,151
Damian Lillard,0.402,-0.995067038236101,153
Reggie Bullock Jr.,0.401,-1.0108230478896039,154
Duncan Robinson,0.399,-1.0423350671966096,155
Jae Crowder,0.399,-1.0423350671966096,155
Garrison Mathews,0.399,-1.0423350671966096,155
Alex Caruso,0.398,-1.0580910768501124,158
Saddiq Bey,0.396,-1.0896030961571181,159
Justin Holiday,0.394,-1.1211151154641237,160
Tim Hardaway Jr.,0.394,-1.1211151154641237,160
Reggie Jackson,0.392,-1.1526271347711294,162
Cole Anthony,0.391,-1.1683831444246322,163
Alec Burks,0.391,-1.1683831444246322,163
Brandon Williams,0.372,-1.4677473278411863,165
Ricky Rubio,0.363,-1.609551414722712,166
Devonte' Graham,0.363,-1.609551414722712,166
Jalen Suggs,0.361,-1.6410634340297177,168
