PlayerName,ThreePointPct,ThreePointPct_ZScore,ThreePointPct_Rank
Domantas Sabonis,0.373,0.3652142982939076,68
Josh Hart,0.372,0.3546553815064987,70
Paul George,0.371,0.34409646471908983,71
Eric Gordon,0.371,0.34409646471908983,71
Damian Lillard,0.371,0.34409646471908983,71
Bobby Portis,0.37,0.3335375479316809,74
Immanuel Quickley,0.37,0.3335375479316809,74
Gary Trent Jr.,0.369,0.322978631144272,76
Spencer Dinwiddie,0.369,0.322978631144272,76
Anthony Edwards,0.369,0.322978631144272,76
Zion Williamson,0.368,0.3124197143568631,79
Karl-Anthony Towns,0.366,0.2913018807820453,80
Kevin Porter Jr.,0.366,0.2913018807820453,80
Marcus Morris Sr.,0.365,0.2807429639946364,82
Bradley Beal,0.365,0.2807429639946364,82
Cole Anthony,0.364,0.2701840472072275,84
Franz Wagner,0.361,0.23850729684500077,85
Saddiq Bey,0.361,0.23850729684500077,85
Jusuf Nurkić,0.361,0.23850729684500077,85
Bruce Brown,0.358,0.20683054648277405,88
Malik Beasley,0.357,0.19627162969536516,89
Jalen Williams,0.356,0.18571271290795624,90
Wendell Carter Jr.,0.356,0.18571271290795624,90
Caleb Martin,0.356,0.18571271290795624,90
Jaren Jackson Jr.,0.355,0.17515379612054735,93
Devin Booker,0.351,0.1329181289709117,94
Andrew Nembhard,0.35,0.12235921218350282,95
De'Andre Hunter,0.35,0.12235921218350282,95
Max Strus,0.35,0.12235921218350282,95
Jimmy Butler III,0.35,0.12235921218350282,95
Jayson Tatum,0.35,0.12235921218350282,95
Nikola Vučević,0.349,0.11180029539609392,100
Maxi Kleber,0.348,0.101241378608685,101
P.J. Washington,0.348,0.101241378608685,101
Aaron Gordon,0.347,0.0906824618212761,103
Kyle Lowry,0.345,0.06956462824645829,104
Shai Gilgeous-Alexander,0.345,0.06956462824645829,104
Dejounte Murray,0.344,0.059005711459049384,106
Jaden Ivey,0.343,0.048446794671641064,107
Julius Randle,0.343,0.048446794671641064,107
Luka Dončić,0.342,0.03788787788423216,109
Fred VanVleet,0.342,0.03788787788423216,109
Jordan Clarkson,0.338,-0.00434778926540346,111
Jalen Green,0.338,-0.00434778926540346,111
Dorian Finney-Smith,0.337,-0.014906706052812364,113
Jordan Poole,0.336,-0.02546562284022127,114
Marcus Smart,0.336,-0.02546562284022127,114
Trae Young,0.335,-0.03602453962763017,116
Patrick Beverley,0.335,-0.03602453962763017,116
Jaylen Brown,0.335,-0.03602453962763017,116
Herbert Jones,0.335,-0.03602453962763017,116
Gabe Vincent,0.334,-0.04658345641503908,120
Kyle Kuzma,0.333,-0.057142373202447985,121
Alperen Sengun,0.333,-0.057142373202447985,121
Victor Oladipo,0.33,-0.0888191235646747,123
Joel Embiid,0.33,-0.0888191235646747,123
Luguentz Dort,0.33,-0.0888191235646747,123
Keldon Johnson,0.329,-0.0993780403520836,126
Dennis Schröder,0.329,-0.0993780403520836,126
Terry Rozier,0.327,-0.12049587392690142,128
Isaiah Stewart,0.327,-0.12049587392690142,128
Dillon Brooks,0.326,-0.1310547907143103,130
Gordon Hayward,0.325,-0.14161370750171923,131
Josh Giddey,0.325,-0.14161370750171923,131
De'Aaron Fox,0.324,-0.15217262428912812,133
Pascal Siakam,0.324,-0.15217262428912812,133
DeMar DeRozan,0.324,-0.15217262428912812,133
Bennedict Mathurin,0.323,-0.16273154107653703,136
LeBron James,0.321,-0.18384937465135484,137
Kelly Oubre Jr.,0.319,-0.20496720822617265,138
KJ Martin,0.315,-0.24720287537580826,139
Ayo Dosunmu,0.312,-0.278879625738035,140
Justise Winslow,0.311,-0.2894385425254439,141
Russell Westbrook,0.311,-0.2894385425254439,141
Markelle Fultz,0.31,-0.2999974593128528,143
RJ Barrett,0.31,-0.2999974593128528,143
Ja Morant,0.307,-0.3316742096750795,145
Jabari Smith Jr.,0.307,-0.3316742096750795,145
Draymond Green,0.305,-0.3527920432498973,147
Paolo Banchero,0.298,-0.42670446076175966,148
Deni Avdija,0.297,-0.43726337754916855,149
John Collins,0.292,-0.4900579614862131,150
Deandre Ayton,0.292,-0.4900579614862131,150
Tre Jones,0.285,-0.5639703789980755,152
Scottie Barnes,0.281,-0.6062060461477105,153
Killian Hayes,0.28,-0.6167649629351194,154
Giannis Antetokounmpo,0.275,-0.6695595468721639,155
Anthony Davis,0.257,-0.8596200490455241,156
Jeremy Sochan,0.246,-0.9757681337070221,157
Evan Mobley,0.216,-1.2925356373292889,158
Dennis Smith Jr.,0.216,-1.2925356373292889,158
Jarrett Allen,0.1,-2.5173699846687208,160
Bam Adebayo,0.083,-2.6968715700546717,161
Jakob Poeltl,0.0,-3.5732616634096104,162
Steven Adams,0.0,-3.5732616634096104,162
Ivica Zubac,0.0,-3.5732616634096104,162
Clint Capela,0.0,-3.5732616634096104,162
Mitchell Robinson,0.0,-3.5732616634096104,162
Nic Claxton,0.0,-3.5732616634096104,162
Rudy Gobert,0.0,-3.5732616634096104,162
Ben Simmons,0.0,-3.5732616634096104,162
Mason Plumlee,0.0,-3.5732616634096104,162
