PlayerName,Turnovers,Turnovers_ZScore,Turnovers_Rank
Tobias Harris,1.2,-0.890441974198204,133
Bogdan Bogdanović,1.2,-0.890441974198204,133
Bobby Portis,1.2,-0.890441974198204,133
Luguentz Dort,1.2,-0.890441974198204,133
Immanuel Quickley,1.2,-0.890441974198204,133
Patrick Williams,1.2,-0.890441974198204,133
Josh Green,1.2,-0.890441974198204,133
Ayo Dosunmu,1.2,-0.890441974198204,133
Malik Beasley,1.1,-1.0144183342421798,143
Kentavious Caldwell-Pope,1.1,-1.0144183342421798,143
Caleb Martin,1.1,-1.0144183342421798,143
KJ Martin,1.1,-1.0144183342421798,143
John Collins,1.1,-1.0144183342421798,143
Michael Porter Jr.,1.1,-1.0144183342421798,143
Harrison Barnes,1.0,-1.138394694286156,149
Quentin Grimes,1.0,-1.138394694286156,149
Grayson Allen,1.0,-1.138394694286156,149
Monté Morris,1.0,-1.138394694286156,149
Grant Williams,1.0,-1.138394694286156,149
Marcus Morris Sr.,0.9,-1.262371054330132,154
Dorian Finney-Smith,0.9,-1.262371054330132,154
Saddiq Bey,0.9,-1.262371054330132,154
Patrick Beverley,0.9,-1.262371054330132,154
Max Strus,0.9,-1.262371054330132,154
Cameron Johnson,0.9,-1.262371054330132,154
Keegan Murray,0.8,-1.3863474143741077,160
Trey Murphy III,0.8,-1.3863474143741077,160
Tim Hardaway Jr.,0.8,-1.3863474143741077,160
Clint Capela,0.8,-1.3863474143741077,160
Gary Trent Jr.,0.8,-1.3863474143741077,160
Corey Kispert,0.7,-1.5103237744180837,165
Maxi Kleber,0.7,-1.5103237744180837,165
Mitchell Robinson,0.7,-1.5103237744180837,165
P.J. Tucker,0.6,-1.6343001344620596,168
Al Horford,0.6,-1.6343001344620596,168
Reggie Bullock Jr.,0.5,-1.7582764945060356,170
