PlayerName,FreeThrowPct,FreeThrowPct_ZScore,FreeThrowPct_Rank
Buddy Hield,0.822,0.37926325348856127,69
Nikola Jokić,0.822,0.37926325348856127,69
Eric Gordon,0.821,0.3678497726790277,71
Killian Hayes,0.821,0.3678497726790277,71
Immanuel Quickley,0.819,0.34502281105996047,73
Donte DiVincenzo,0.817,0.32219584944089324,74
Jordan Clarkson,0.816,0.31078236863135966,75
Jerami Grant,0.813,0.2765419262027588,76
Jalen Williams,0.812,0.2651284453932265,77
Spencer Dinwiddie,0.812,0.2651284453932265,77
Norman Powell,0.812,0.2651284453932265,77
Gordon Hayward,0.811,0.25371496458369286,80
Terry Rozier,0.809,0.23088800296462567,81
Bam Adebayo,0.806,0.19664756053602486,82
Ayo Dosunmu,0.805,0.18523407972649125,83
Caleb Martin,0.805,0.18523407972649125,83
John Collins,0.803,0.16240711810742403,85
Michael Porter Jr.,0.8,0.12816667567882323,86
Quentin Grimes,0.796,0.08251275244068879,87
De'Anthony Melton,0.793,0.048272310012087975,88
Andrew Nembhard,0.79,0.014031867583487154,89
Jaren Jackson Jr.,0.788,-0.008795094035580056,90
Jalen Green,0.786,-0.03162205565464727,91
Jabari Smith Jr.,0.786,-0.03162205565464727,91
Anthony Davis,0.784,-0.054449017273714484,93
Brook Lopez,0.784,-0.054449017273714484,93
Kevin Porter Jr.,0.784,-0.054449017273714484,93
Markelle Fultz,0.783,-0.06586249808324808,96
Myles Turner,0.783,-0.06586249808324808,96
Marcus Morris Sr.,0.782,-0.07727597889278169,98
Devin Vassell,0.78,-0.1001029405118489,99
De'Aaron Fox,0.78,-0.1001029405118489,99
Dillon Brooks,0.779,-0.11151642132138251,101
Pascal Siakam,0.774,-0.16858382536905053,102
Kris Dunn,0.774,-0.16858382536905053,102
Christian Wood,0.772,-0.19141078698811775,104
Scottie Barnes,0.772,-0.19141078698811775,104
Luguentz Dort,0.772,-0.19141078698811775,104
Grant Williams,0.77,-0.21423774860718497,107
Tim Hardaway Jr.,0.77,-0.21423774860718497,107
Malik Beasley,0.769,-0.22565122941671856,109
CJ McCollum,0.769,-0.22565122941671856,109
Bobby Portis,0.768,-0.23706471022625217,111
LeBron James,0.768,-0.23706471022625217,111
Jaylen Brown,0.765,-0.271305152654853,113
Keegan Murray,0.765,-0.271305152654853,113
Herbert Jones,0.764,-0.2827186334643866,115
Dorian Finney-Smith,0.763,-0.2941321142739202,116
Kelly Oubre Jr.,0.76,-0.328372556702521,117
Deandre Ayton,0.76,-0.328372556702521,117
Bruce Brown,0.758,-0.35119951832158824,119
Julius Randle,0.757,-0.3626129991311218,120
Anthony Edwards,0.756,-0.37402647994065547,121
Josh Hart,0.75,-0.4425073647978571,122
Keldon Johnson,0.749,-0.4539208456073907,123
Ja Morant,0.748,-0.4653343264169243,124
Victor Oladipo,0.747,-0.4767478072264579,125
Jaden Ivey,0.747,-0.4767478072264579,125
Marcus Smart,0.746,-0.4881612880359915,127
Domantas Sabonis,0.742,-0.5338152112741259,128
Luka Dončić,0.742,-0.5338152112741259,128
RJ Barrett,0.74,-0.5566421728931932,130
Deni Avdija,0.739,-0.5680556537027267,131
Wendell Carter Jr.,0.738,-0.5794691345122603,132
Paolo Banchero,0.738,-0.5794691345122603,132
Isaiah Stewart,0.738,-0.5794691345122603,132
Dennis Smith Jr.,0.736,-0.6022960961313276,135
Jaden McDaniels,0.736,-0.6022960961313276,135
Kyle Anderson,0.735,-0.6137095769408611,137
Jarrett Allen,0.733,-0.6365365385599284,138
Josh Giddey,0.731,-0.6593635001789956,139
P.J. Washington,0.73,-0.6707769809885292,140
Kyle Kuzma,0.73,-0.6707769809885292,140
Royce O'Neale,0.725,-0.7278443850361972,142
Kevin Huerter,0.725,-0.7278443850361972,142
Patrick Beverley,0.723,-0.7506713466552645,144
Josh Green,0.723,-0.7506713466552645,144
Caris LeVert,0.722,-0.762084827464798,146
Alperen Sengun,0.715,-0.8419791931315332,147
Zion Williamson,0.714,-0.8533926739410669,148
Al Horford,0.714,-0.8533926739410669,148
Justise Winslow,0.714,-0.8533926739410669,148
Draymond Green,0.713,-0.8648061547506005,151
Maxi Kleber,0.711,-0.8876331163696677,152
Reggie Bullock Jr.,0.703,-0.9789409628459366,153
Jeremy Sochan,0.698,-1.0360083668936046,154
Ivica Zubac,0.697,-1.0474218477031383,155
KJ Martin,0.68,-1.2414510214652081,156
Evan Mobley,0.674,-1.30993190632241,157
Jusuf Nurkić,0.661,-1.4583071568463468,158
Russell Westbrook,0.656,-1.5153745608940148,159
Giannis Antetokounmpo,0.645,-1.6409228497988844,160
Rudy Gobert,0.644,-1.652336330608418,161
Mason Plumlee,0.636,-1.7436441770846869,162
Andrew Wiggins,0.611,-2.028981197323027,163
Aaron Gordon,0.608,-2.0632216397516276,164
Clint Capela,0.603,-2.120289043799296,165
Jakob Poeltl,0.592,-2.2458373327041654,166
Nic Claxton,0.541,-2.8279248539903783,167
Mitchell Robinson,0.484,-3.478493260133794,168
Ben Simmons,0.439,-3.9920998965628054,169
Steven Adams,0.364,-4.848110957277825,170
