PlayerName,Blocks,Blocks_ZScore,Blocks_Rank
Dyson Daniels,0.7,0.2120864208262394,44
Jalen Williams,0.7,0.2120864208262394,44
Brandon Miller,0.7,0.2120864208262394,44
Tyrese Haliburton,0.7,0.2120864208262394,44
Trey Murphy III,0.7,0.2120864208262394,44
Miles Bridges,0.7,0.2120864208262394,44
James Harden,0.7,0.2120864208262394,44
Karl-Anthony Towns,0.7,0.2120864208262394,44
Josh Giddey,0.6,0.014903370112114109,57
Malik Monk,0.6,0.014903370112114109,57
LeBron James,0.6,0.014903370112114109,57
Toumani Camara,0.6,0.014903370112114109,57
Paolo Banchero,0.6,0.014903370112114109,57
Anthony Edwards,0.6,0.014903370112114109,57
Nikola Jokić,0.6,0.014903370112114109,57
Wendell Carter Jr.,0.6,0.014903370112114109,57
Jamal Murray,0.5,-0.1822796806020112,65
Michael Porter Jr.,0.5,-0.1822796806020112,65
Jeremy Sochan,0.5,-0.1822796806020112,65
Kawhi Leonard,0.5,-0.1822796806020112,65
Kelly Oubre Jr.,0.5,-0.1822796806020112,65
Kyrie Irving,0.5,-0.1822796806020112,65
Jayson Tatum,0.5,-0.1822796806020112,65
Mikal Bridges,0.5,-0.1822796806020112,65
Luguentz Dort,0.5,-0.1822796806020112,65
Devin Vassell,0.5,-0.1822796806020112,65
Ochai Agbaji,0.5,-0.1822796806020112,65
Herbert Jones,0.5,-0.1822796806020112,65
Pascal Siakam,0.5,-0.1822796806020112,65
Christian Braun,0.5,-0.1822796806020112,65
Cason Wallace,0.5,-0.1822796806020112,65
Paul George,0.5,-0.1822796806020112,65
Bobby Portis,0.5,-0.1822796806020112,65
Bradley Beal,0.5,-0.1822796806020112,65
Russell Westbrook,0.5,-0.1822796806020112,65
Caleb Martin,0.5,-0.1822796806020112,65
Deni Avdija,0.5,-0.1822796806020112,65
Justin Edwards,0.4,-0.3794627313161365,86
Cameron Johnson,0.4,-0.3794627313161365,86
Kentavious Caldwell-Pope,0.4,-0.3794627313161365,86
D'Angelo Russell,0.4,-0.3794627313161365,86
Klay Thompson,0.4,-0.3794627313161365,86
Max Christie,0.4,-0.3794627313161365,86
Tyrese Maxey,0.4,-0.3794627313161365,86
Ayo Dosunmu,0.4,-0.3794627313161365,86
Luka Dončić,0.4,-0.3794627313161365,86
Lauri Markkanen,0.4,-0.3794627313161365,86
CJ McCollum,0.4,-0.3794627313161365,86
Jrue Holiday,0.4,-0.3794627313161365,86
Fred VanVleet,0.4,-0.3794627313161365,86
Stephen Curry,0.4,-0.3794627313161365,86
Franz Wagner,0.4,-0.3794627313161365,86
Dorian Finney-Smith,0.4,-0.3794627313161365,86
Nickeil Alexander-Walker,0.4,-0.3794627313161365,86
Domantas Sabonis,0.4,-0.3794627313161365,86
Desmond Bane,0.4,-0.3794627313161365,86
Josh Hart,0.4,-0.3794627313161365,86
Rui Hachimura,0.4,-0.3794627313161365,86
DeMar DeRozan,0.4,-0.3794627313161365,86
De'Aaron Fox,0.4,-0.3794627313161365,86
Santi Aldama,0.4,-0.3794627313161365,86
Jordan Poole,0.4,-0.3794627313161365,86
Jaden Ivey,0.4,-0.3794627313161365,86
Dejounte Murray,0.4,-0.3794627313161365,86
RJ Barrett,0.3,-0.576645782030262,113
Quentin Grimes,0.3,-0.576645782030262,113
Stephon Castle,0.3,-0.576645782030262,113
Nikola Jović,0.3,-0.576645782030262,113
Aaron Gordon,0.3,-0.576645782030262,113
Jaylen Brown,0.3,-0.576645782030262,113
Donte DiVincenzo,0.3,-0.576645782030262,113
Guerschon Yabusele,0.3,-0.576645782030262,113
Jalen Green,0.3,-0.576645782030262,113
Chris Paul,0.3,-0.576645782030262,113
Jimmy Butler III,0.3,-0.576645782030262,113
LaMelo Ball,0.3,-0.576645782030262,113
Kyle Kuzma,0.3,-0.576645782030262,113
Bennedict Mathurin,0.3,-0.576645782030262,113
Austin Reaves,0.3,-0.576645782030262,113
Bub Carrington,0.3,-0.576645782030262,113
Brandin Podziemski,0.2,-0.7738288327443872,129
De'Andre Hunter,0.2,-0.7738288327443872,129
Davion Mitchell,0.2,-0.7738288327443872,129
Andrew Nembhard,0.2,-0.7738288327443872,129
Scoot Henderson,0.2,-0.7738288327443872,129
Shaedon Sharpe,0.2,-0.7738288327443872,129
Spencer Dinwiddie,0.2,-0.7738288327443872,129
Corey Kispert,0.2,-0.7738288327443872,129
Taurean Prince,0.2,-0.7738288327443872,129
Dennis Schröder,0.2,-0.7738288327443872,129
Coby White,0.2,-0.7738288327443872,129
Trae Young,0.2,-0.7738288327443872,129
Tyler Herro,0.2,-0.7738288327443872,129
Damian Lillard,0.2,-0.7738288327443872,129
Terry Rozier,0.2,-0.7738288327443872,129
Devin Booker,0.2,-0.7738288327443872,129
Donovan Mitchell,0.2,-0.7738288327443872,129
Zach LaVine,0.2,-0.7738288327443872,129
Jordan Clarkson,0.2,-0.7738288327443872,129
Dillon Brooks,0.2,-0.7738288327443872,129
Josh Green,0.2,-0.7738288327443872,129
Max Strus,0.2,-0.7738288327443872,129
Ja Morant,0.2,-0.7738288327443872,129
Naji Marshall,0.2,-0.7738288327443872,129
Norman Powell,0.2,-0.7738288327443872,129
Julius Randle,0.2,-0.7738288327443872,129
Harrison Barnes,0.2,-0.7738288327443872,129
Gradey Dick,0.2,-0.7738288327443872,129
Payton Pritchard,0.2,-0.7738288327443872,129
Isaiah Collier,0.2,-0.7738288327443872,129
Anfernee Simons,0.1,-0.9710118834585126,159
Tyus Jones,0.1,-0.9710118834585126,159
Keyonte George,0.1,-0.9710118834585126,159
Jaylen Wells,0.1,-0.9710118834585126,159
Tim Hardaway Jr.,0.1,-0.9710118834585126,159
Jalen Wilson,0.1,-0.9710118834585126,159
Jalen Brunson,0.1,-0.9710118834585126,159
Collin Sexton,0.1,-0.9710118834585126,159
Immanuel Quickley,0.1,-0.9710118834585126,159
Darius Garland,0.1,-0.9710118834585126,159
Gary Trent Jr.,0.1,-0.9710118834585126,159
Cam Thomas,0.1,-0.9710118834585126,159
Malik Beasley,0.1,-0.9710118834585126,159
Jared McCain,0.0,-1.1681949341726379,172
