PlayerName,Steals,Steals_ZScore,Steals_Rank
Alex Sarr,0.7,-0.9010817786133323,137
Kristaps Porziņģis,0.7,-0.9010817786133323,137
Jared McCain,0.7,-0.9010817786133323,137
Bennedict Mathurin,0.7,-0.9010817786133323,137
Jalen Duren,0.7,-0.9010817786133323,137
Ivica Zubac,0.7,-0.9010817786133323,137
Bub Carrington,0.7,-0.9010817786133323,137
Julius Randle,0.7,-0.9010817786133323,137
Keyonte George,0.7,-0.9010817786133323,137
Chet Holmgren,0.7,-0.9010817786133323,137
Klay Thompson,0.7,-0.9010817786133323,137
Lauri Markkanen,0.7,-0.9010817786133323,137
Bobby Portis,0.7,-0.9010817786133323,137
Mark Williams,0.7,-0.9010817786133323,137
Domantas Sabonis,0.7,-0.9010817786133323,137
Miles Bridges,0.7,-0.9010817786133323,137
Naz Reid,0.7,-0.9010817786133323,137
Immanuel Quickley,0.7,-0.9010817786133323,137
Collin Sexton,0.7,-0.9010817786133323,137
Al Horford,0.6,-1.1798336957383198,156
Walker Kessler,0.6,-1.1798336957383198,156
Nickeil Alexander-Walker,0.6,-1.1798336957383198,156
Terry Rozier,0.6,-1.1798336957383198,156
Cam Thomas,0.6,-1.1798336957383198,156
Jaylen Wells,0.6,-1.1798336957383198,156
Brook Lopez,0.6,-1.1798336957383198,156
Kyle Kuzma,0.6,-1.1798336957383198,156
Michael Porter Jr.,0.6,-1.1798336957383198,156
Jalen Wilson,0.5,-1.4585856128633072,165
Harrison Barnes,0.5,-1.4585856128633072,165
Max Strus,0.5,-1.4585856128633072,165
Yves Missi,0.5,-1.4585856128633072,165
Tim Hardaway Jr.,0.5,-1.4585856128633072,165
Aaron Gordon,0.5,-1.4585856128633072,165
Corey Kispert,0.4,-1.737337529988295,171
Jabari Smith Jr.,0.4,-1.737337529988295,171
