PlayerName,Turnovers,Turnovers_ZScore,Turnovers_Rank
Mark Williams,1.6,-0.4128109788296438,99
Mikal Bridges,1.6,-0.4128109788296438,99
Ivica Zubac,1.6,-0.4128109788296438,99
Tyrese Haliburton,1.6,-0.4128109788296438,99
Naji Marshall,1.6,-0.4128109788296438,99
Donte DiVincenzo,1.6,-0.4128109788296438,99
Jeremy Sochan,1.6,-0.4128109788296438,99
Chris Paul,1.6,-0.4128109788296438,99
Nikola Vučević,1.6,-0.4128109788296438,99
Walker Kessler,1.5,-0.5352307863446416,109
Fred VanVleet,1.5,-0.5352307863446416,109
Ayo Dosunmu,1.5,-0.5352307863446416,109
Gradey Dick,1.5,-0.5352307863446416,109
Naz Reid,1.4,-0.6576505938596395,113
Pascal Siakam,1.4,-0.6576505938596395,113
OG Anunoby,1.4,-0.6576505938596395,113
Toumani Camara,1.4,-0.6576505938596395,113
Michael Porter Jr.,1.4,-0.6576505938596395,113
DeMar DeRozan,1.4,-0.6576505938596395,113
Aaron Gordon,1.4,-0.6576505938596395,113
Lauri Markkanen,1.4,-0.6576505938596395,113
Devin Vassell,1.4,-0.6576505938596395,113
Kyshawn George,1.4,-0.6576505938596395,113
Jerami Grant,1.4,-0.6576505938596395,113
De'Andre Hunter,1.3,-0.7800704013746371,124
Jimmy Butler III,1.3,-0.7800704013746371,124
Kristaps Porziņģis,1.3,-0.7800704013746371,124
Nikola Jović,1.3,-0.7800704013746371,124
Spencer Dinwiddie,1.3,-0.7800704013746371,124
Kelly Oubre Jr.,1.3,-0.7800704013746371,124
Terry Rozier,1.2,-0.9024902088896349,130
Jaden McDaniels,1.2,-0.9024902088896349,130
Caleb Martin,1.2,-0.9024902088896349,130
Tobias Harris,1.2,-0.9024902088896349,130
Guerschon Yabusele,1.2,-0.9024902088896349,130
Jarrett Allen,1.2,-0.9024902088896349,130
Jrue Holiday,1.2,-0.9024902088896349,130
Rudy Gobert,1.2,-0.9024902088896349,130
Nic Claxton,1.2,-0.9024902088896349,130
Onyeka Okongwu,1.2,-0.9024902088896349,130
Nickeil Alexander-Walker,1.2,-0.9024902088896349,130
Bobby Portis,1.2,-0.9024902088896349,130
Brandin Podziemski,1.2,-0.9024902088896349,130
Klay Thompson,1.2,-0.9024902088896349,130
Wendell Carter Jr.,1.1,-1.0249100164046325,144
Santi Aldama,1.1,-1.0249100164046325,144
Jabari Smith Jr.,1.1,-1.0249100164046325,144
Tyus Jones,1.1,-1.0249100164046325,144
Yves Missi,1.1,-1.0249100164046325,144
Brook Lopez,1.1,-1.0249100164046325,144
Justin Edwards,1.1,-1.0249100164046325,144
Max Strus,1.1,-1.0249100164046325,144
Max Christie,1.1,-1.0249100164046325,144
Taurean Prince,1.0,-1.1473298239196303,153
Corey Kispert,1.0,-1.1473298239196303,153
Christian Braun,1.0,-1.1473298239196303,153
Jalen Wilson,1.0,-1.1473298239196303,153
Malik Beasley,1.0,-1.1473298239196303,153
Payton Pritchard,1.0,-1.1473298239196303,153
Josh Green,1.0,-1.1473298239196303,153
Dillon Brooks,1.0,-1.1473298239196303,153
Cason Wallace,0.9,-1.2697496314346284,161
Jaylen Wells,0.9,-1.2697496314346284,161
Dorian Finney-Smith,0.9,-1.2697496314346284,161
Al Horford,0.8,-1.392169438949626,164
Ochai Agbaji,0.8,-1.392169438949626,164
Kentavious Caldwell-Pope,0.8,-1.392169438949626,164
Rui Hachimura,0.8,-1.392169438949626,164
Keegan Murray,0.8,-1.392169438949626,164
Luguentz Dort,0.7,-1.5145892464646238,169
Harrison Barnes,0.6,-1.6370090539796214,170
Tim Hardaway Jr.,0.6,-1.6370090539796214,170
Gary Trent Jr.,0.6,-1.6370090539796214,170
