PlayerName,Turnovers,Turnovers_ZScore,Turnovers_Rank
Jonathan Kuminga,1.6,-0.3091430822149547,91
Bennedict Mathurin,1.6,-0.3091430822149547,91
Chet Holmgren,1.6,-0.3091430822149547,91
Rudy Gobert,1.6,-0.3091430822149547,91
Devin Vassell,1.6,-0.3091430822149547,91
Cody Martin,1.6,-0.3091430822149547,91
Jarrett Allen,1.6,-0.3091430822149547,91
OG Anunoby,1.6,-0.3091430822149547,91
Kristaps Porziņģis,1.6,-0.3091430822149547,91
Nikola Vučević,1.6,-0.3091430822149547,91
Tre Jones,1.5,-0.43861947900145354,102
De'Andre Hunter,1.5,-0.43861947900145354,102
Derrick White,1.5,-0.43861947900145354,102
Jakob Poeltl,1.5,-0.43861947900145354,102
Jaime Jaquez Jr.,1.5,-0.43861947900145354,102
Klay Thompson,1.5,-0.43861947900145354,102
Immanuel Quickley,1.5,-0.43861947900145354,102
Josh Hart,1.5,-0.43861947900145354,102
Malcolm Brogdon,1.5,-0.43861947900145354,102
Bilal Coulibaly,1.4,-0.5680958757879525,111
Myles Turner,1.4,-0.5680958757879525,111
Lauri Markkanen,1.4,-0.5680958757879525,111
Bogdan Bogdanović,1.4,-0.5680958757879525,111
Kyle Lowry,1.4,-0.5680958757879525,111
Luke Kennard,1.4,-0.5680958757879525,111
Alex Caruso,1.4,-0.5680958757879525,111
Ayo Dosunmu,1.4,-0.5680958757879525,111
Keldon Johnson,1.4,-0.5680958757879525,111
Aaron Gordon,1.4,-0.5680958757879525,111
Donte DiVincenzo,1.4,-0.5680958757879525,111
Duncan Robinson,1.4,-0.5680958757879525,111
GG Jackson,1.4,-0.5680958757879525,111
Grant Williams,1.4,-0.5680958757879525,111
Isaiah Stewart,1.4,-0.5680958757879525,111
John Collins,1.4,-0.5680958757879525,111
Tobias Harris,1.3,-0.6975722725744511,127
Ausar Thompson,1.3,-0.6975722725744511,127
Grayson Allen,1.3,-0.6975722725744511,127
P.J. Washington,1.3,-0.6975722725744511,127
Nic Claxton,1.3,-0.6975722725744511,127
Chris Paul,1.3,-0.6975722725744511,127
Mike Conley,1.3,-0.6975722725744511,127
Patrick Williams,1.3,-0.6975722725744511,127
Bruce Brown,1.3,-0.6975722725744511,127
Kelly Oubre Jr.,1.3,-0.6975722725744511,127
Brandin Podziemski,1.2,-0.82704866936095,137
Andrew Wiggins,1.2,-0.82704866936095,137
Isaiah Hartenstein,1.2,-0.82704866936095,137
Spencer Dinwiddie,1.2,-0.82704866936095,137
Herbert Jones,1.2,-0.82704866936095,137
Dillon Brooks,1.2,-0.82704866936095,137
Jabari Smith Jr.,1.2,-0.82704866936095,137
Corey Kispert,1.2,-0.82704866936095,137
Wendell Carter Jr.,1.2,-0.82704866936095,137
Buddy Hield,1.2,-0.82704866936095,137
Caleb Martin,1.2,-0.82704866936095,137
Jaden McDaniels,1.2,-0.82704866936095,137
Ivica Zubac,1.2,-0.82704866936095,137
Eric Gordon,1.1,-0.9565250661474486,150
Santi Aldama,1.1,-0.9565250661474486,150
Michael Porter Jr.,1.1,-0.9565250661474486,150
Nick Richards,1.1,-0.9565250661474486,150
Josh Green,1.1,-0.9565250661474486,150
Kentavious Caldwell-Pope,1.0,-1.0860014629339476,155
Cameron Johnson,1.0,-1.0860014629339476,155
Tyus Jones,1.0,-1.0860014629339476,155
Clint Capela,1.0,-1.0860014629339476,155
Brook Lopez,1.0,-1.0860014629339476,155
De'Anthony Melton,1.0,-1.0860014629339476,155
Aaron Nesmith,0.9,-1.2154778597204463,161
Norman Powell,0.9,-1.2154778597204463,161
Dorian Finney-Smith,0.9,-1.2154778597204463,161
Tim Hardaway Jr.,0.9,-1.2154778597204463,161
Taurean Prince,0.9,-1.2154778597204463,161
Luguentz Dort,0.9,-1.2154778597204463,161
Saddiq Bey,0.9,-1.2154778597204463,161
Josh Richardson,0.8,-1.344954256506945,168
Keegan Murray,0.8,-1.344954256506945,168
Isaac Okoro,0.8,-1.344954256506945,168
Onyeka Okongwu,0.8,-1.344954256506945,168
Al Horford,0.7,-1.474430653293444,172
Gary Trent Jr.,0.7,-1.474430653293444,172
Malik Beasley,0.7,-1.474430653293444,172
Harrison Barnes,0.7,-1.474430653293444,172
Nicolas Batum,0.7,-1.474430653293444,172
Rui Hachimura,0.7,-1.474430653293444,172
Trey Murphy III,0.6,-1.6039070500799426,178
