PlayerName,Assists,Assists_ZScore,Assists_Rank
P.J. Washington,1.9,-0.9345197389728662,142
Ausar Thompson,1.9,-0.9345197389728662,142
Isaac Okoro,1.9,-0.9345197389728662,142
Tim Hardaway Jr.,1.8,-0.9832154396570496,145
Gary Trent Jr.,1.7,-1.0319111403412327,146
Andrew Wiggins,1.7,-1.0319111403412327,146
Keegan Murray,1.7,-1.0319111403412327,146
Dillon Brooks,1.7,-1.0319111403412327,146
Wendell Carter Jr.,1.7,-1.0319111403412327,146
Bilal Coulibaly,1.7,-1.0319111403412327,146
Bojan Bogdanović,1.7,-1.0319111403412327,146
Brook Lopez,1.6,-1.0806068410254162,153
Isaiah Stewart,1.6,-1.0806068410254162,153
Deandre Ayton,1.6,-1.0806068410254162,153
Jabari Smith Jr.,1.6,-1.0806068410254162,153
Dorian Finney-Smith,1.6,-1.0806068410254162,153
Saddiq Bey,1.5,-1.1293025417095994,158
Aaron Nesmith,1.5,-1.1293025417095994,158
Taurean Prince,1.5,-1.1293025417095994,158
Michael Porter Jr.,1.5,-1.1293025417095994,158
De'Andre Hunter,1.5,-1.1293025417095994,158
Kelly Oubre Jr.,1.5,-1.1293025417095994,158
Patrick Williams,1.5,-1.1293025417095994,158
Jaden McDaniels,1.4,-1.177998242393783,165
Ivica Zubac,1.4,-1.177998242393783,165
Luguentz Dort,1.4,-1.177998242393783,165
Malik Beasley,1.4,-1.177998242393783,165
Rudy Gobert,1.3,-1.2266939430779662,169
Onyeka Okongwu,1.3,-1.2266939430779662,169
Myles Turner,1.3,-1.2266939430779662,169
Rui Hachimura,1.2,-1.2753896437621492,172
GG Jackson,1.2,-1.2753896437621492,172
Harrison Barnes,1.2,-1.2753896437621492,172
Clint Capela,1.2,-1.2753896437621492,172
Norman Powell,1.1,-1.3240853444463327,176
John Collins,1.1,-1.3240853444463327,176
Nick Richards,0.8,-1.4701724464988828,178
