PlayerName,Steals,Steals_ZScore,Steals_Rank
Bruce Brown,0.9,-0.09652317803543417,73
Trey Murphy III,0.9,-0.09652317803543417,73
Shaedon Sharpe,0.9,-0.09652317803543417,73
Ayo Dosunmu,0.9,-0.09652317803543417,73
Brandon Miller,0.9,-0.09652317803543417,73
Lauri Markkanen,0.9,-0.09652317803543417,73
Luguentz Dort,0.9,-0.09652317803543417,73
Max Strus,0.9,-0.09652317803543417,73
Miles Bridges,0.9,-0.09652317803543417,73
Paolo Banchero,0.9,-0.09652317803543417,73
Patrick Williams,0.9,-0.09652317803543417,73
Khris Middleton,0.9,-0.09652317803543417,73
Bilal Coulibaly,0.9,-0.09652317803543417,73
Kevin Durant,0.9,-0.09652317803543417,73
Jalen Brunson,0.9,-0.09652317803543417,73
Devin Booker,0.9,-0.09652317803543417,73
Dillon Brooks,0.9,-0.09652317803543417,73
Domantas Sabonis,0.9,-0.09652317803543417,73
Evan Mobley,0.9,-0.09652317803543417,73
Jaden McDaniels,0.9,-0.09652317803543417,73
D'Angelo Russell,0.9,-0.09652317803543417,73
Grayson Allen,0.9,-0.09652317803543417,73
Brandon Ingram,0.8,-0.4033289939337786,101
Brandin Podziemski,0.8,-0.4033289939337786,101
Collin Sexton,0.8,-0.4033289939337786,101
Isaac Okoro,0.8,-0.4033289939337786,101
Nicolas Batum,0.8,-0.4033289939337786,101
Jerami Grant,0.8,-0.4033289939337786,101
Scoot Henderson,0.8,-0.4033289939337786,101
Austin Reaves,0.8,-0.4033289939337786,101
Dorian Finney-Smith,0.8,-0.4033289939337786,101
Deni Avdija,0.8,-0.4033289939337786,101
Dennis Schröder,0.8,-0.4033289939337786,101
Pascal Siakam,0.8,-0.4033289939337786,101
Saddiq Bey,0.8,-0.4033289939337786,101
Aaron Gordon,0.8,-0.4033289939337786,101
Zach LaVine,0.8,-0.4033289939337786,101
Buddy Hield,0.8,-0.4033289939337786,101
Jeremy Sochan,0.8,-0.4033289939337786,101
Josh Green,0.8,-0.4033289939337786,101
Cameron Johnson,0.8,-0.4033289939337786,101
Jalen Green,0.8,-0.4033289939337786,101
Tyler Herro,0.7,-0.7101348098321233,121
Stephen Curry,0.7,-0.7101348098321233,121
Jonathan Kuminga,0.7,-0.7101348098321233,121
Nikola Vučević,0.7,-0.7101348098321233,121
Duncan Robinson,0.7,-0.7101348098321233,121
Rudy Gobert,0.7,-0.7101348098321233,121
Harrison Barnes,0.7,-0.7101348098321233,121
Santi Aldama,0.7,-0.7101348098321233,121
Josh Giddey,0.7,-0.7101348098321233,121
De'Andre Hunter,0.7,-0.7101348098321233,121
Caleb Martin,0.7,-0.7101348098321233,121
Spencer Dinwiddie,0.7,-0.7101348098321233,121
Immanuel Quickley,0.7,-0.7101348098321233,121
Jarrett Allen,0.7,-0.7101348098321233,121
Taurean Prince,0.7,-0.7101348098321233,121
Coby White,0.7,-0.7101348098321233,121
Jakob Poeltl,0.7,-0.7101348098321233,121
Cam Thomas,0.7,-0.7101348098321233,121
Kristaps Porziņģis,0.7,-0.7101348098321233,121
Malik Beasley,0.7,-0.7101348098321233,121
Jaden Ivey,0.7,-0.7101348098321233,121
Jabari Smith Jr.,0.7,-0.7101348098321233,121
Keldon Johnson,0.7,-0.7101348098321233,121
Karl-Anthony Towns,0.7,-0.7101348098321233,121
Malcolm Brogdon,0.7,-0.7101348098321233,121
Andrew Wiggins,0.6,-1.0169406257304676,146
Klay Thompson,0.6,-1.0169406257304676,146
Wendell Carter Jr.,0.6,-1.0169406257304676,146
GG Jackson,0.6,-1.0169406257304676,146
Rui Hachimura,0.6,-1.0169406257304676,146
Al Horford,0.6,-1.0169406257304676,146
Grant Williams,0.6,-1.0169406257304676,146
Chet Holmgren,0.6,-1.0169406257304676,146
Jordan Clarkson,0.6,-1.0169406257304676,146
Bennedict Mathurin,0.6,-1.0169406257304676,146
Norman Powell,0.6,-1.0169406257304676,146
Malik Monk,0.6,-1.0169406257304676,146
Clint Capela,0.6,-1.0169406257304676,146
Nic Claxton,0.6,-1.0169406257304676,146
Josh Richardson,0.6,-1.0169406257304676,146
John Collins,0.6,-1.0169406257304676,146
Tim Hardaway Jr.,0.5,-1.323746441628812,162
Anfernee Simons,0.5,-1.323746441628812,162
Keyonte George,0.5,-1.323746441628812,162
Julius Randle,0.5,-1.323746441628812,162
Jalen Duren,0.5,-1.323746441628812,162
Onyeka Okongwu,0.5,-1.323746441628812,162
Corey Kispert,0.5,-1.323746441628812,162
Myles Turner,0.5,-1.323746441628812,162
Michael Porter Jr.,0.5,-1.323746441628812,162
Luke Kennard,0.5,-1.323746441628812,162
Brook Lopez,0.5,-1.323746441628812,162
Kyle Kuzma,0.5,-1.323746441628812,162
RJ Barrett,0.5,-1.323746441628812,162
Bojan Bogdanović,0.5,-1.323746441628812,162
Nick Richards,0.4,-1.6305522575271565,176
Isaiah Stewart,0.4,-1.6305522575271565,176
Ivica Zubac,0.3,-1.9373580734255011,178
