PlayerName,FreeThrowPct,FreeThrowPct_ZScore,FreeThrowPct_Rank
Isaac Okoro,0.679,-1.5856709889548564,167
Aaron Gordon,0.658,-1.8654028383443162,168
Giannis Antetokounmpo,0.657,-1.8787234026009572,169
Jusuf Nurkić,0.64,-2.105172994963853,170
Rudy Gobert,0.638,-2.131814123477135,171
Brandin Podziemski,0.633,-2.1984169447603397,172
Clint Capela,0.631,-2.2250580732736216,173
Santi Aldama,0.621,-2.3582637158400312,174
Cody Martin,0.606,-2.5580721796896455,175
Ausar Thompson,0.597,-2.677957257999414,176
Jakob Poeltl,0.551,-3.2907032138048957,177
Nic Claxton,0.551,-3.2907032138048957,177
