PlayerName,FieldGoalPct,FieldGoalPct_ZScore,FieldGoalPct_Rank
Jerami Grant,0.451,-0.4937459569042492,113
Stephen Curry,0.45,-0.5113338657153272,114
Tyrese Maxey,0.45,-0.5113338657153272,114
Duncan Robinson,0.45,-0.5113338657153272,114
Cade Cunningham,0.449,-0.5289217745264052,117
Luke Kennard,0.448,-0.5465096833374832,118
Coby White,0.447,-0.5640975921485611,119
Darius Garland,0.446,-0.581685500959639,120
Cameron Johnson,0.446,-0.581685500959639,120
Bennedict Mathurin,0.446,-0.581685500959639,120
Vince Williams Jr.,0.446,-0.581685500959639,120
Jaren Jackson Jr.,0.444,-0.6168613185817949,124
Josh Richardson,0.444,-0.6168613185817949,124
Eric Gordon,0.443,-0.6344492273928729,126
Donte DiVincenzo,0.443,-0.6344492273928729,126
Trey Murphy III,0.443,-0.6344492273928729,126
Malik Beasley,0.443,-0.6344492273928729,126
Malik Monk,0.443,-0.6344492273928729,126
Terry Rozier,0.443,-0.6344492273928729,126
Patrick Williams,0.443,-0.6344492273928729,126
Taurean Prince,0.442,-0.6520371362039509,133
Cam Thomas,0.442,-0.6520371362039509,133
Kelly Oubre Jr.,0.441,-0.6696250450150288,135
Tyler Herro,0.441,-0.6696250450150288,135
Chris Paul,0.441,-0.6696250450150288,135
Malcolm Brogdon,0.44,-0.6872129538261068,138
Brandon Miller,0.44,-0.6872129538261068,138
Jeremy Sochan,0.438,-0.7223887714482627,140
Luguentz Dort,0.438,-0.7223887714482627,140
Mikal Bridges,0.436,-0.7575645890704187,142
Buddy Hield,0.436,-0.7575645890704187,142
P.J. Washington,0.436,-0.7575645890704187,142
Santi Aldama,0.435,-0.7751524978814966,145
Dennis Schröder,0.435,-0.7751524978814966,145
Bilal Coulibaly,0.435,-0.7751524978814966,145
Immanuel Quickley,0.434,-0.7927404066925746,148
Josh Hart,0.434,-0.7927404066925746,148
LaMelo Ball,0.433,-0.8103283155036526,150
Kyle Lowry,0.432,-0.8279162243147306,151
Klay Thompson,0.432,-0.8279162243147306,151
Caleb Martin,0.431,-0.8455041331258085,153
Marcus Smart,0.43,-0.8630920419368865,154
Trae Young,0.43,-0.8630920419368865,154
Anfernee Simons,0.43,-0.8630920419368865,154
Jaden Ivey,0.429,-0.8806799507479645,157
GG Jackson,0.428,-0.8982678595590424,158
Dillon Brooks,0.428,-0.8982678595590424,158
Bogdan Bogdanović,0.428,-0.8982678595590424,158
James Harden,0.428,-0.8982678595590424,158
Gary Trent Jr.,0.426,-0.9334436771811984,162
Damian Lillard,0.424,-0.9686194948033542,163
Jalen Green,0.423,-0.9862074036144322,164
Dorian Finney-Smith,0.421,-1.021383221236588,165
Caris LeVert,0.421,-1.021383221236588,165
Max Strus,0.418,-1.074146947669822,167
Saddiq Bey,0.416,-1.109322765291978,168
Fred VanVleet,0.416,-1.109322765291978,168
Jordan Clarkson,0.413,-1.1620864917252118,170
Jordan Poole,0.413,-1.1620864917252118,170
Shaedon Sharpe,0.406,-1.2852018534027565,172
Tim Hardaway Jr.,0.402,-1.3555534886470684,173
Spencer Dinwiddie,0.392,-1.531432576757848,174
Keyonte George,0.391,-1.549020485568926,175
De'Anthony Melton,0.386,-1.6369600296243159,176
Scoot Henderson,0.385,-1.6545479384353938,177
Cody Martin,0.381,-1.7248995736797057,178
