PlayerName,ThreePointPct,ThreePointPct_ZScore,ThreePointPct_Rank
Allen Crabbe,0.378,0.3649762018916018,50
Nikola Mirotic,0.377,0.3559206974217993,54
JR Smith,0.375,0.3378096884821945,55
Bradley Beal,0.375,0.3378096884821945,55
Yogi Ferrell,0.373,0.3196986795425896,57
Patty Mills,0.372,0.3106431750727872,58
P.J. Tucker,0.371,0.30158767060298475,59
John Wall,0.371,0.30158767060298475,59
Victor Oladipo,0.371,0.30158767060298475,59
DeMarre Carroll,0.371,0.30158767060298475,59
Will Barton,0.37,0.29253216613318234,63
Goran Dragic,0.37,0.29253216613318234,63
Al-Farouq Aminu,0.369,0.2834766616633799,65
Avery Bradley,0.369,0.2834766616633799,65
Robert Covington,0.369,0.2834766616633799,65
Trevor Ariza,0.368,0.27442115719357746,68
Jeff Teague,0.368,0.27442115719357746,68
Marcus Morris Sr.,0.368,0.27442115719357746,68
LeBron James,0.367,0.26536565272377505,71
James Harden,0.367,0.26536565272377505,71
Markieff Morris,0.367,0.26536565272377505,71
Tyler Johnson,0.367,0.26536565272377505,71
Dragan Bender,0.366,0.25631014825397264,75
Kyle Kuzma,0.366,0.25631014825397264,75
Luc Mbah a Moute,0.364,0.23819913931436776,77
Danny Green,0.363,0.22914363484456535,78
Lauri Markkanen,0.362,0.2200881303747629,79
Damian Lillard,0.361,0.21103262590496047,80
Serge Ibaka,0.36,0.20197712143515806,81
Ersan Ilyasova,0.36,0.20197712143515806,81
Justin Holiday,0.359,0.19292161696535562,83
Eric Gordon,0.359,0.19292161696535562,83
Khris Middleton,0.359,0.19292161696535562,83
Lou Williams,0.359,0.19292161696535562,83
Wilson Chandler,0.358,0.18386611249555318,87
Carmelo Anthony,0.357,0.17481060802575077,88
Harrison Barnes,0.357,0.17481060802575077,88
Myles Turner,0.357,0.17481060802575077,88
Dillon Brooks,0.356,0.16575510355594833,91
DeMarcus Cousins,0.354,0.14764409461634348,92
Cory Joseph,0.353,0.13858859014654104,93
Ricky Rubio,0.352,0.1295330856767386,94
Jimmy Butler III,0.35,0.11142207673713375,95
Zach Randolph,0.347,0.08425556332772646,96
Caris LeVert,0.347,0.08425556332772646,96
Eric Bledsoe,0.347,0.08425556332772646,96
Blake Griffin,0.345,0.06614455438812161,99
Paul Millsap,0.345,0.06614455438812161,99
Kelly Oubre Jr.,0.341,0.029922536508912398,101
Zach LaVine,0.341,0.029922536508912398,101
Marc Gasol,0.341,0.029922536508912398,101
Anthony Davis,0.34,0.020867032039109966,104
Donovan Mitchell,0.34,0.020867032039109966,104
JaMychal Green,0.339,0.011811527569307537,106
Jonathon Simmons,0.338,0.002756023099505109,107
Jrue Holiday,0.337,-0.00629948137029732,108
Aaron Gordon,0.336,-0.01535498584009975,109
Nicolas Batum,0.336,-0.01535498584009975,109
Rajon Rondo,0.333,-0.04252149924950704,111
Kyle Anderson,0.333,-0.04252149924950704,111
Andrew Wiggins,0.331,-0.060632508189111894,113
Spencer Dinwiddie,0.326,-0.10591003053812403,114
Elfrid Payton,0.326,-0.10591003053812403,114
D'Angelo Russell,0.324,-0.1240210394777289,116
Danilo Gallinari,0.324,-0.1240210394777289,116
Jae Crowder,0.323,-0.13307654394753132,118
Kris Dunn,0.321,-0.15118755288713617,119
Thaddeus Young,0.32,-0.1602430573569386,120
Evan Turner,0.318,-0.17835406629654346,121
Tim Hardaway Jr.,0.317,-0.1874095707663459,122
Nikola Vučević,0.314,-0.2145760841757532,123
Dennis Smith Jr.,0.313,-0.22363158864555563,124
DeMar DeRozan,0.31,-0.2507981020549629,125
Joel Embiid,0.308,-0.26890911099456777,126
Reggie Jackson,0.308,-0.26890911099456777,126
James Johnson,0.308,-0.26890911099456777,126
Giannis Antetokounmpo,0.307,-0.2779646154643702,129
De'Aaron Fox,0.307,-0.2779646154643702,129
Dion Waiters,0.306,-0.28702011993417265,131
Lonzo Ball,0.305,-0.29607562440397506,132
Marcus Smart,0.301,-0.33229764228318476,133
Draymond Green,0.301,-0.33229764228318476,133
Russell Westbrook,0.298,-0.35946415569259205,135
LaMarcus Aldridge,0.293,-0.4047416780416042,136
Isaiah Thomas,0.293,-0.4047416780416042,136
Dennis Schröder,0.29,-0.4319081914510115,138
Robin Lopez,0.286,-0.4681302093302212,139
Stanley Johnson,0.286,-0.4681302093302212,139
Andre Iguodala,0.282,-0.504352227209431,141
Josh Jackson,0.263,-0.6764068121356765,142
Tyrone Wallace,0.25,-0.7941283702431081,143
Willie Cauley-Stein,0.25,-0.7941283702431081,143
Rondae Hollis-Jefferson,0.241,-0.87562791047133,145
Derrick Favors,0.222,-1.0476824953975759,146
T.J. Warren,0.222,-1.0476824953975759,146
Andre Roberson,0.222,-1.0476824953975759,146
Julius Randle,0.222,-1.0476824953975759,146
Taj Gibson,0.2,-1.2469035937332291,150
John Henson,0.143,-1.7630673485119672,151
Dwight Howard,0.143,-1.7630673485119672,151
Andre Drummond,0.0,-3.0580044876937134,153
Enes Freedom,0.0,-3.0580044876937134,153
Ben Simmons,0.0,-3.0580044876937134,153
Clint Capela,0.0,-3.0580044876937134,153
Marcin Gortat,0.0,-3.0580044876937134,153
DeAndre Jordan,0.0,-3.0580044876937134,153
Rudy Gobert,0.0,-3.0580044876937134,153
Jusuf Nurkić,0.0,-3.0580044876937134,153
Steven Adams,0.0,-3.0580044876937134,153
