PlayerName,Rebounds,Rebounds_ZScore,Rebounds_Rank
Brandon Ingram,5.3,-0.04406992016406095,64
Jimmy Butler III,5.3,-0.04406992016406095,64
Victor Oladipo,5.2,-0.08161096326677926,66
Kentavious Caldwell-Pope,5.2,-0.08161096326677926,66
Khris Middleton,5.2,-0.08161096326677926,66
Stephen Curry,5.1,-0.11915200636949792,69
Tyreke Evans,5.1,-0.11915200636949792,69
Denzel Valentine,5.1,-0.11915200636949792,69
T.J. Warren,5.1,-0.11915200636949792,69
Ryan Anderson,5.0,-0.15669304947221624,73
Jayson Tatum,5.0,-0.15669304947221624,73
Will Barton,5.0,-0.15669304947221624,73
Jaylen Brown,4.9,-0.19423409257493454,76
James Johnson,4.9,-0.19423409257493454,76
Nicolas Batum,4.8,-0.2317751356776532,78
Danilo Gallinari,4.8,-0.2317751356776532,78
Taurean Prince,4.7,-0.2693161787803715,80
Marvin Williams,4.7,-0.2693161787803715,80
Andre Roberson,4.7,-0.2693161787803715,80
Terry Rozier,4.7,-0.2693161787803715,80
Ricky Rubio,4.6,-0.30685722188309017,84
Josh Jackson,4.6,-0.30685722188309017,84
Robin Lopez,4.5,-0.3443982649858085,86
Devin Booker,4.5,-0.3443982649858085,86
Kelly Oubre Jr.,4.5,-0.3443982649858085,86
Damian Lillard,4.5,-0.3443982649858085,86
Jrue Holiday,4.5,-0.3443982649858085,86
Trevor Ariza,4.4,-0.3819393080885268,91
Bradley Beal,4.4,-0.3819393080885268,91
Dragan Bender,4.4,-0.3819393080885268,91
Andrew Wiggins,4.4,-0.3819393080885268,91
Kris Dunn,4.3,-0.41948035119124544,95
Elfrid Payton,4.3,-0.41948035119124544,95
Allen Crabbe,4.3,-0.41948035119124544,95
Joe Ingles,4.2,-0.45702139429396377,98
Goran Dragic,4.1,-0.49456243739668243,99
Rajon Rondo,4.0,-0.5321034804994007,100
CJ McCollum,4.0,-0.5321034804994007,100
Justin Holiday,4.0,-0.5321034804994007,100
D'Angelo Russell,3.9,-0.5696445236021193,103
Zach LaVine,3.9,-0.5696445236021193,103
DeMar DeRozan,3.9,-0.5696445236021193,103
Tim Hardaway Jr.,3.9,-0.5696445236021193,103
Andre Iguodala,3.8,-0.6071855667048377,107
Buddy Hield,3.8,-0.6071855667048377,107
Dennis Smith Jr.,3.8,-0.6071855667048377,107
Kent Bazemore,3.8,-0.6071855667048377,107
Eric Bledsoe,3.8,-0.6071855667048377,107
Kyrie Irving,3.8,-0.6071855667048377,107
Klay Thompson,3.8,-0.6071855667048377,107
John Wall,3.7,-0.644726609807556,114
Donovan Mitchell,3.7,-0.644726609807556,114
Jamal Murray,3.7,-0.644726609807556,114
Stanley Johnson,3.7,-0.644726609807556,114
Caris LeVert,3.7,-0.644726609807556,114
Danny Green,3.6,-0.6822676529102745,119
Josh Richardson,3.5,-0.719808696012993,120
Marcus Smart,3.5,-0.719808696012993,120
Tyrone Wallace,3.5,-0.719808696012993,120
Jonathon Simmons,3.5,-0.719808696012993,120
Bojan Bogdanović,3.4,-0.7573497391157115,124
Jae Crowder,3.4,-0.7573497391157115,124
Tyler Johnson,3.4,-0.7573497391157115,124
Joe Harris,3.3,-0.7948907822184299,127
Malcolm Brogdon,3.3,-0.7948907822184299,127
Cory Joseph,3.2,-0.8324318253211482,129
Evan Fournier,3.2,-0.8324318253211482,129
Spencer Dinwiddie,3.2,-0.8324318253211482,129
Dennis Schröder,3.1,-0.8699728684238668,132
Wesley Matthews,3.1,-0.8699728684238668,132
Dillon Brooks,3.1,-0.8699728684238668,132
Evan Turner,3.1,-0.8699728684238668,132
Kemba Walker,3.1,-0.8699728684238668,132
Yogi Ferrell,3.0,-0.9075139115265852,137
Luc Mbah a Moute,3.0,-0.9075139115265852,137
Jeff Teague,3.0,-0.9075139115265852,137
JR Smith,2.9,-0.9450549546293037,140
Courtney Lee,2.9,-0.9450549546293037,140
E'Twaun Moore,2.9,-0.9450549546293037,140
Bogdan Bogdanović,2.9,-0.9450549546293037,140
Wayne Ellington,2.8,-0.9825959977320222,144
Milos Teodosic,2.8,-0.9825959977320222,144
De'Aaron Fox,2.8,-0.9825959977320222,144
Reggie Jackson,2.8,-0.9825959977320222,144
Rodney Hood,2.8,-0.9825959977320222,144
George Hill,2.7,-1.0201370408347405,149
Gary Harris,2.6,-1.0576780839374589,150
Darren Collison,2.6,-1.0576780839374589,150
Dion Waiters,2.6,-1.0576780839374589,150
JJ Redick,2.5,-1.0952191270401774,153
Reggie Bullock Jr.,2.5,-1.0952191270401774,153
Eric Gordon,2.5,-1.0952191270401774,153
Lou Williams,2.5,-1.0952191270401774,153
Avery Bradley,2.5,-1.0952191270401774,153
Austin Rivers,2.4,-1.132760170142896,158
Isaiah Thomas,2.1,-1.2453832994510512,159
Tony Snell,1.9,-1.3204653856564883,160
Patty Mills,1.9,-1.3204653856564883,160
