PlayerName,Turnovers,Turnovers_ZScore,Turnovers_Rank
Gorgui Dieng,1.7,-0.27748413539517086,78
Will Barton,1.7,-0.27748413539517086,78
Derrick Favors,1.7,-0.27748413539517086,78
Kristaps Porziņģis,1.7,-0.27748413539517086,78
Evan Fournier,1.7,-0.27748413539517086,78
Lou Williams,1.6,-0.4087040427958992,87
Marcin Gortat,1.6,-0.4087040427958992,87
Matt Barnes,1.6,-0.4087040427958992,87
Robin Lopez,1.6,-0.4087040427958992,87
Rodney Hood,1.6,-0.4087040427958992,87
Zaza Pachulia,1.6,-0.4087040427958992,87
Greg Monroe,1.6,-0.4087040427958992,87
Chandler Parsons,1.6,-0.4087040427958992,87
Alec Burks,1.6,-0.4087040427958992,87
Eric Gordon,1.6,-0.4087040427958992,87
Jabari Parker,1.5,-0.5399239501966279,97
Mike Conley,1.5,-0.5399239501966279,97
Bojan Bogdanović,1.5,-0.5399239501966279,97
Raymond Felton,1.5,-0.5399239501966279,97
Tim Duncan,1.5,-0.5399239501966279,97
Danilo Gallinari,1.5,-0.5399239501966279,97
Dion Waiters,1.5,-0.5399239501966279,97
Zach Randolph,1.5,-0.5399239501966279,97
Al-Farouq Aminu,1.5,-0.5399239501966279,97
Kawhi Leonard,1.5,-0.5399239501966279,97
Chris Bosh,1.5,-0.5399239501966279,97
George Hill,1.4,-0.6711438575973566,108
DeAndre Jordan,1.4,-0.6711438575973566,108
Ian Mahinmi,1.4,-0.6711438575973566,108
Omri Casspi,1.4,-0.6711438575973566,108
Kenneth Faried,1.4,-0.6711438575973566,108
Ryan Anderson,1.4,-0.6711438575973566,108
P.J. Tucker,1.4,-0.6711438575973566,108
Serge Ibaka,1.4,-0.6711438575973566,108
Jamal Crawford,1.4,-0.6711438575973566,108
Avery Bradley,1.4,-0.6711438575973566,108
Jerami Grant,1.4,-0.6711438575973566,108
Tobias Harris,1.4,-0.6711438575973566,108
Jerryd Bayless,1.4,-0.6711438575973566,108
Trevor Ariza,1.4,-0.6711438575973566,108
Jonas Valančiūnas,1.4,-0.6711438575973566,108
Kentavious Caldwell-Pope,1.4,-0.6711438575973566,108
Cory Joseph,1.3,-0.8023637649980849,124
Al Horford,1.3,-0.8023637649980849,124
Patrick Beverley,1.3,-0.8023637649980849,124
Marcus Smart,1.3,-0.8023637649980849,124
Gary Harris,1.3,-0.8023637649980849,124
LaMarcus Aldridge,1.3,-0.8023637649980849,124
Kyle Korver,1.2,-0.9335836723988137,130
Tony Allen,1.2,-0.9335836723988137,130
Arron Afflalo,1.2,-0.9335836723988137,130
Isaiah Canaan,1.2,-0.9335836723988137,130
Jeff Green,1.2,-0.9335836723988137,130
Jose Calderon,1.2,-0.9335836723988137,130
Justise Winslow,1.2,-0.9335836723988137,130
Andre Iguodala,1.2,-0.9335836723988137,130
Luol Deng,1.1,-1.064803579799542,138
DeMarre Carroll,1.1,-1.064803579799542,138
Dirk Nowitzki,1.1,-1.064803579799542,138
Jae Crowder,1.1,-1.064803579799542,138
Steven Adams,1.1,-1.064803579799542,138
Taj Gibson,1.1,-1.064803579799542,138
Wesley Matthews,1.0,-1.1960234872002706,144
Ersan Ilyasova,1.0,-1.1960234872002706,144
Jared Dudley,1.0,-1.1960234872002706,144
JJ Redick,1.0,-1.1960234872002706,144
Hollis Thompson,1.0,-1.1960234872002706,144
Courtney Lee,0.9,-1.3272433946009994,149
Danny Green,0.9,-1.3272433946009994,149
Harrison Barnes,0.9,-1.3272433946009994,149
Otto Porter Jr.,0.9,-1.3272433946009994,149
JR Smith,0.8,-1.4584633020017277,153
Allen Crabbe,0.8,-1.4584633020017277,153
Marvin Williams,0.8,-1.4584633020017277,153
Patrick Patterson,0.8,-1.4584633020017277,153
Tristan Thompson,0.7,-1.5896832094024564,157
