PlayerName,Blocks,Blocks_ZScore,Blocks_Rank
Otto Porter Jr.,0.4,-0.3697713120281922,71
Luol Deng,0.4,-0.3697713120281922,71
Paul George,0.4,-0.3697713120281922,71
Julius Randle,0.4,-0.3697713120281922,71
Kyle Lowry,0.4,-0.3697713120281922,71
Jabari Parker,0.4,-0.3697713120281922,71
Ersan Ilyasova,0.4,-0.3697713120281922,71
Zaza Pachulia,0.3,-0.5446330469330904,86
Cory Joseph,0.3,-0.5446330469330904,86
Marcus Morris Sr.,0.3,-0.5446330469330904,86
Marcus Smart,0.3,-0.5446330469330904,86
Russell Westbrook,0.3,-0.5446330469330904,86
Chandler Parsons,0.3,-0.5446330469330904,86
JR Smith,0.3,-0.5446330469330904,86
CJ McCollum,0.3,-0.5446330469330904,86
Mike Conley,0.3,-0.5446330469330904,86
Gordon Hayward,0.3,-0.5446330469330904,86
Ish Smith,0.3,-0.5446330469330904,86
Avery Bradley,0.3,-0.5446330469330904,86
Jrue Holiday,0.3,-0.5446330469330904,86
Devin Booker,0.3,-0.5446330469330904,86
Lou Williams,0.3,-0.5446330469330904,86
Hollis Thompson,0.3,-0.5446330469330904,86
Tyreke Evans,0.3,-0.5446330469330904,86
Kyrie Irving,0.3,-0.5446330469330904,86
Elfrid Payton,0.3,-0.5446330469330904,86
Justise Winslow,0.3,-0.5446330469330904,86
Evan Turner,0.3,-0.5446330469330904,86
Jeff Teague,0.3,-0.5446330469330904,86
Tony Allen,0.3,-0.5446330469330904,86
Trevor Ariza,0.3,-0.5446330469330904,86
Andre Iguodala,0.3,-0.5446330469330904,86
DeMar DeRozan,0.3,-0.5446330469330904,86
Eric Gordon,0.3,-0.5446330469330904,86
Harrison Barnes,0.2,-0.7194947818379885,113
Raymond Felton,0.2,-0.7194947818379885,113
Dion Waiters,0.2,-0.7194947818379885,113
Zach LaVine,0.2,-0.7194947818379885,113
Stephen Curry,0.2,-0.7194947818379885,113
Wesley Matthews,0.2,-0.7194947818379885,113
Tony Parker,0.2,-0.7194947818379885,113
Gary Harris,0.2,-0.7194947818379885,113
Goran Dragic,0.2,-0.7194947818379885,113
Allen Crabbe,0.2,-0.7194947818379885,113
Rodney Hood,0.2,-0.7194947818379885,113
George Hill,0.2,-0.7194947818379885,113
O.J. Mayo,0.2,-0.7194947818379885,113
Jerryd Bayless,0.2,-0.7194947818379885,113
Jarrett Jack,0.2,-0.7194947818379885,113
Jared Dudley,0.2,-0.7194947818379885,113
Derrick Rose,0.2,-0.7194947818379885,113
Jamal Crawford,0.2,-0.7194947818379885,113
Chris Paul,0.2,-0.7194947818379885,113
Deron Williams,0.2,-0.7194947818379885,113
Khris Middleton,0.2,-0.7194947818379885,113
DeMarre Carroll,0.2,-0.7194947818379885,113
Kobe Bryant,0.2,-0.7194947818379885,113
Bradley Beal,0.2,-0.7194947818379885,113
Kentavious Caldwell-Pope,0.2,-0.7194947818379885,113
Zach Randolph,0.2,-0.7194947818379885,113
Omri Casspi,0.2,-0.7194947818379885,113
Isaiah Canaan,0.2,-0.7194947818379885,113
P.J. Tucker,0.2,-0.7194947818379885,113
D'Angelo Russell,0.2,-0.7194947818379885,113
Jordan Clarkson,0.1,-0.8943565167428867,143
Darren Collison,0.1,-0.8943565167428867,143
Bojan Bogdanović,0.1,-0.8943565167428867,143
Jameer Nelson,0.1,-0.8943565167428867,143
Arron Afflalo,0.1,-0.8943565167428867,143
JJ Redick,0.1,-0.8943565167428867,143
Isaiah Thomas,0.1,-0.8943565167428867,143
Norris Cole,0.1,-0.8943565167428867,143
Ricky Rubio,0.1,-0.8943565167428867,143
Reggie Jackson,0.1,-0.8943565167428867,143
Rajon Rondo,0.1,-0.8943565167428867,143
Alec Burks,0.1,-0.8943565167428867,143
Jose Calderon,0.1,-0.8943565167428867,143
Evan Fournier,0.0,-1.0692182516477848,156
Joe Johnson,0.0,-1.0692182516477848,156
