PlayerName,FieldGoalPct,FieldGoalPct_ZScore,FieldGoalPct_Rank
Serge Ibaka,0.479,0.4142502196913247,41
Andre Iguodala,0.478,0.39606814407166063,42
Jared Dudley,0.478,0.39606814407166063,42
Goran Dragic,0.477,0.3778860684519966,44
Zach Randolph,0.475,0.3415219172126686,45
Otto Porter Jr.,0.473,0.3051577659733406,46
Paul Millsap,0.47,0.2506115391143486,47
Klay Thompson,0.47,0.2506115391143486,47
Tobias Harris,0.469,0.23242946349468455,49
Gary Harris,0.469,0.23242946349468455,49
Pau Gasol,0.469,0.23242946349468455,49
Chris Bosh,0.467,0.19606531225535753,52
Harrison Barnes,0.466,0.17788323663569353,53
Zaza Pachulia,0.466,0.17788323663569353,53
Marc Gasol,0.464,0.1415190853963655,55
Rudy Gay,0.463,0.12333700977670149,56
Chris Paul,0.462,0.10515493415703749,57
Evan Fournier,0.462,0.10515493415703749,57
Allen Crabbe,0.459,0.05060870729804545,59
Andrew Wiggins,0.459,0.05060870729804545,59
Jose Calderon,0.459,0.05060870729804545,59
Tony Allen,0.458,0.03242663167838144,62
Evan Turner,0.456,-0.003937519560946584,63
Dwyane Wade,0.456,-0.003937519560946584,63
Luol Deng,0.455,-0.022119595180610595,65
Russell Westbrook,0.454,-0.04030167080027461,66
Jimmy Butler III,0.454,-0.04030167080027461,66
Rajon Rondo,0.454,-0.04030167080027461,66
Courtney Lee,0.454,-0.04030167080027461,66
Eric Bledsoe,0.453,-0.05848374641993862,70
Zach LaVine,0.452,-0.07666582203960264,71
Michael Carter-Williams,0.452,-0.07666582203960264,71
Marvin Williams,0.452,-0.07666582203960264,71
DeMarcus Cousins,0.451,-0.09484789765926664,74
Bradley Beal,0.449,-0.13121204889859467,75
Kyrie Irving,0.448,-0.14939412451825868,76
Dirk Nowitzki,0.448,-0.14939412451825868,76
CJ McCollum,0.448,-0.14939412451825868,76
Avery Bradley,0.447,-0.16757620013792268,79
DeMar DeRozan,0.446,-0.1857582757575867,80
Khris Middleton,0.444,-0.22212242699691473,81
Jae Crowder,0.443,-0.24030450261657874,82
Arron Afflalo,0.443,-0.24030450261657874,82
Kent Bazemore,0.441,-0.2766686538559068,84
George Hill,0.441,-0.2766686538559068,84
Jeff Teague,0.439,-0.3130328050952348,86
James Harden,0.439,-0.3130328050952348,86
Jrue Holiday,0.439,-0.3130328050952348,86
Cory Joseph,0.439,-0.3130328050952348,86
Joe Johnson,0.439,-0.3130328050952348,86
Victor Oladipo,0.438,-0.3312148807148988,91
Elfrid Payton,0.436,-0.3675790319542268,92
Reggie Jackson,0.434,-0.4039431831935548,93
Kyle Korver,0.434,-0.4039431831935548,93
Carmelo Anthony,0.434,-0.4039431831935548,93
Marcus Morris Sr.,0.434,-0.4039431831935548,93
Patrick Beverley,0.434,-0.4039431831935548,93
Bojan Bogdanović,0.433,-0.42212525881321883,98
Tyreke Evans,0.433,-0.42212525881321883,98
Gordon Hayward,0.433,-0.42212525881321883,98
Jordan Clarkson,0.433,-0.42212525881321883,98
Will Barton,0.432,-0.44030733443288284,102
Jeff Green,0.43,-0.4766714856722109,103
Julius Randle,0.429,-0.4948535612918749,104
Isaiah Thomas,0.428,-0.5130356369115389,105
Ryan Anderson,0.427,-0.5312177125312029,106
Derrick Rose,0.427,-0.5312177125312029,106
Kemba Walker,0.427,-0.5312177125312029,106
Monta Ellis,0.427,-0.5312177125312029,106
Kyle Lowry,0.427,-0.5312177125312029,106
Nicolas Batum,0.426,-0.5493997881508669,111
Markieff Morris,0.425,-0.567581863770531,112
Ersan Ilyasova,0.424,-0.585763939390195,113
John Wall,0.424,-0.585763939390195,113
Devin Booker,0.423,-0.603946015009859,115
Jerryd Bayless,0.423,-0.603946015009859,115
Mike Conley,0.422,-0.622128090629523,117
Justise Winslow,0.422,-0.622128090629523,117
Kristaps Porziņģis,0.421,-0.640310166249187,119
Rodney Hood,0.42,-0.658492241868851,120
Kentavious Caldwell-Pope,0.42,-0.658492241868851,120
Kevin Love,0.419,-0.676674317488515,122
Damian Lillard,0.419,-0.676674317488515,122
Jerami Grant,0.419,-0.676674317488515,122
Eric Gordon,0.418,-0.694856393108179,125
Paul George,0.418,-0.694856393108179,125
Trevor Ariza,0.416,-0.731220544347507,127
Al-Farouq Aminu,0.416,-0.731220544347507,127
JR Smith,0.415,-0.7494026199671711,129
Brandon Knight,0.415,-0.7494026199671711,129
Patrick Patterson,0.414,-0.7675846955868351,131
Deron Williams,0.414,-0.7675846955868351,131
Jeremy Lin,0.412,-0.8039488468261631,133
P.J. Tucker,0.411,-0.8221309224458271,134
Ish Smith,0.411,-0.8221309224458271,134
Alec Burks,0.41,-0.8403129980654911,136
D'Angelo Russell,0.41,-0.8403129980654911,136
Danilo Gallinari,0.41,-0.8403129980654911,136
Lou Williams,0.408,-0.8766771493048191,139
Raymond Felton,0.406,-0.9130413005441461,140
Norris Cole,0.405,-0.9312233761638101,141
Jamal Crawford,0.404,-0.9494054517834741,142
Dion Waiters,0.399,-1.0403158298817943,143
Hollis Thompson,0.397,-1.0766799811211223,144
Jarrett Jack,0.391,-1.1857724348391063,145
DeMarre Carroll,0.389,-1.2221365860784343,146
Wesley Matthews,0.388,-1.2403186616980983,147
Robert Covington,0.385,-1.2948648885570904,148
Matt Barnes,0.381,-1.3675931910357464,149
Danny Green,0.376,-1.4585035691340664,150
Ricky Rubio,0.374,-1.4948677203733944,151
O.J. Mayo,0.371,-1.5494139472323865,152
Jameer Nelson,0.368,-1.6039601740913785,153
Emmanuel Mudiay,0.364,-1.6766884765700347,154
Isaiah Canaan,0.36,-1.7494167790486908,155
Kobe Bryant,0.358,-1.7857809302880188,156
Marcus Smart,0.348,-1.9676016864846588,157
