PlayerName,FreeThrowPct,FreeThrowPct_ZScore,FreeThrowPct_Rank
Thaddeus Young,0.644,-1.361196527559589,142
Mason Plumlee,0.642,-1.3824166501717283,143
JR Smith,0.634,-1.467297140620286,144
Tristan Thompson,0.616,-1.6582782441295403,145
Andre Iguodala,0.614,-1.6794983667416796,146
Kenneth Faried,0.613,-1.6901084280477494,147
DeMarre Carroll,0.6,-1.8280392250266553,148
Nerlens Noel,0.59,-1.9341398380873522,149
Elfrid Payton,0.589,-1.944749899393422,150
Ian Mahinmi,0.587,-1.9659700220055614,151
Steven Adams,0.582,-2.01902032853591,152
Rajon Rondo,0.58,-2.040240451148049,153
Rudy Gobert,0.569,-2.1569511255148157,154
Dwight Howard,0.489,-3.0057560300003896,155
DeAndre Jordan,0.43,-3.6317496470585007,156
Andre Drummond,0.355,-4.427504245013727,157
