PlayerName,Turnovers,Turnovers_ZScore,Turnovers_Rank
Isaac Okoro,1.3,-0.6615345536943302,116
Cam Reddish,1.3,-0.6615345536943302,116
Blake Griffin,1.3,-0.6615345536943302,116
John Collins,1.3,-0.6615345536943302,116
Delon Wright,1.3,-0.6615345536943302,116
Josh Richardson,1.3,-0.6615345536943302,116
Derrick White,1.3,-0.6615345536943302,116
Rui Hachimura,1.2,-0.7771360464106123,127
Bogdan Bogdanović,1.2,-0.7771360464106123,127
Richaun Holmes,1.2,-0.7771360464106123,127
Clint Capela,1.2,-0.7771360464106123,127
Royce O'Neale,1.2,-0.7771360464106123,127
Jakob Poeltl,1.2,-0.7771360464106123,127
Kristaps Porziņģis,1.2,-0.7771360464106123,127
Kyle Anderson,1.2,-0.7771360464106123,127
Armoni Brooks,1.1,-0.8927375391268941,135
Keldon Johnson,1.1,-0.8927375391268941,135
Seth Curry,1.1,-0.8927375391268941,135
Kevin Huerter,1.1,-0.8927375391268941,135
Duncan Robinson,1.1,-0.8927375391268941,135
Lonnie Walker IV,1.1,-0.8927375391268941,135
Josh Hart,1.0,-1.0083390318431762,141
Garrett Temple,1.0,-1.0083390318431762,141
Kentavious Caldwell-Pope,1.0,-1.0083390318431762,141
Al Horford,1.0,-1.0083390318431762,141
Grayson Allen,1.0,-1.0083390318431762,141
Alec Burks,1.0,-1.0083390318431762,141
LaMarcus Aldridge,1.0,-1.0083390318431762,141
Lauri Markkanen,1.0,-1.0083390318431762,141
Danny Green,1.0,-1.0083390318431762,141
Marcus Morris Sr.,1.0,-1.0083390318431762,141
Danuel House Jr.,1.0,-1.0083390318431762,141
Joe Harris,0.9,-1.123940524559458,152
Tim Hardaway Jr.,0.9,-1.123940524559458,152
Gary Harris,0.9,-1.123940524559458,152
Jae Crowder,0.9,-1.123940524559458,152
Brook Lopez,0.9,-1.123940524559458,152
Saddiq Bey,0.9,-1.123940524559458,152
Robert Covington,0.9,-1.123940524559458,152
Mikal Bridges,0.8,-1.23954201727574,159
Justin Holiday,0.8,-1.23954201727574,159
Nicolas Batum,0.8,-1.23954201727574,159
Mitchell Robinson,0.8,-1.23954201727574,159
P.J. Tucker,0.8,-1.23954201727574,159
Chuma Okeke,0.8,-1.23954201727574,159
Dorian Finney-Smith,0.8,-1.23954201727574,159
Jeff Green,0.8,-1.23954201727574,159
Monté Morris,0.7,-1.3551435099920222,167
Gary Trent Jr.,0.7,-1.3551435099920222,167
Reggie Bullock Jr.,0.7,-1.3551435099920222,167
Trevor Ariza,0.7,-1.3551435099920222,167
Dwayne Bacon,0.6,-1.470745002708304,171
Maxi Kleber,0.6,-1.470745002708304,171
Dāvis Bertāns,0.6,-1.470745002708304,171
