PlayerName,FreeThrowPct,FreeThrowPct_ZScore,FreeThrowPct_Rank
Caris LeVert,0.811,0.20135392735187524,87
Julius Randle,0.811,0.20135392735187524,87
Shai Gilgeous-Alexander,0.808,0.16752333871619285,89
Robert Covington,0.806,0.14496961295907124,90
Tyler Herro,0.803,0.11113902432338882,91
Delon Wright,0.802,0.09986216144482801,92
Cedi Osman,0.8,0.07730843568770641,93
Garrett Temple,0.8,0.07730843568770641,93
Bam Adebayo,0.799,0.06603157280914561,95
Draymond Green,0.795,0.020924121294902388,96
Monté Morris,0.795,0.020924121294902388,96
Richaun Holmes,0.794,0.009647258416341585,98
Michael Porter Jr.,0.791,-0.024183330219340826,99
Dejounte Murray,0.791,-0.024183330219340826,99
Marcus Smart,0.79,-0.03546019309790163,101
Justin Holiday,0.788,-0.05801391885502324,102
Evan Fournier,0.788,-0.05801391885502324,102
Jrue Holiday,0.787,-0.06929078173358404,104
Will Barton,0.785,-0.09184450749070565,105
OG Anunoby,0.784,-0.10312137036926645,106
Gary Trent Jr.,0.783,-0.11439823324782726,107
Kyle Anderson,0.783,-0.11439823324782726,107
Myles Turner,0.782,-0.12567509612638805,109
Kevin Huerter,0.781,-0.13695195900494886,110
Lonzo Ball,0.781,-0.13695195900494886,110
Joe Harris,0.778,-0.17078254764063128,112
Jeff Green,0.776,-0.1933362733977529,113
Anthony Edwards,0.776,-0.1933362733977529,113
Josh Hart,0.775,-0.2046131362763137,115
Danny Green,0.775,-0.2046131362763137,115
Trevor Ariza,0.773,-0.2271668620334353,117
Jonas Valančiūnas,0.773,-0.2271668620334353,117
Rui Hachimura,0.77,-0.2609974506691177,119
Deandre Ayton,0.769,-0.2722743135476785,120
D'Angelo Russell,0.765,-0.31738176506192173,121
Jaylen Brown,0.764,-0.3286586279404825,122
Jae Crowder,0.76,-0.37376607945472573,123
LaMelo Ball,0.758,-0.39631980521184734,124
Dorian Finney-Smith,0.756,-0.41887353096896895,125
Victor Oladipo,0.754,-0.44142725672609057,126
P.J. Tucker,0.75,-0.4865347082403338,127
Chuma Okeke,0.75,-0.4865347082403338,127
John Wall,0.749,-0.49781157111889457,129
Theo Maledon,0.748,-0.5090884339974554,130
RJ Barrett,0.746,-0.531642159754577,131
P.J. Washington,0.745,-0.5429190226331378,132
Luguentz Dort,0.744,-0.5541958855116986,133
Blake Griffin,0.744,-0.5541958855116986,133
Keldon Johnson,0.74,-0.5993033370259419,135
Anthony Davis,0.738,-0.6218570627830634,136
Kevin Porter Jr.,0.734,-0.6669645142973066,137
Domantas Sabonis,0.732,-0.6895182400544283,138
Wendell Carter Jr.,0.732,-0.6895182400544283,138
Luka Dončić,0.73,-0.7120719658115499,140
Josh Jackson,0.729,-0.7233488286901106,141
Patrick Williams,0.728,-0.7346256915686715,142
Ja Morant,0.728,-0.7346256915686715,142
Isaac Okoro,0.726,-0.7571794173257931,144
De'Aaron Fox,0.719,-0.8361174574757188,145
Donte DiVincenzo,0.718,-0.8473943203542795,146
Andrew Wiggins,0.714,-0.8925017718685228,147
Jarrett Allen,0.703,-1.0165472635326915,148
Darius Bazley,0.702,-1.0278241264112524,149
Zion Williamson,0.698,-1.0729315779254955,150
LeBron James,0.698,-1.0729315779254955,150
Kelly Oubre Jr.,0.695,-1.106762166561178,152
Jae'Sean Tate,0.694,-1.1180390294397389,153
Kyle Kuzma,0.691,-1.1518696180754213,154
T.J. McConnell,0.688,-1.1857002067111035,155
Eric Bledsoe,0.687,-1.196977069589663,156
Giannis Antetokounmpo,0.685,-1.2195307953467849,157
Mason Plumlee,0.669,-1.3999606014037576,158
Russell Westbrook,0.656,-1.546559818825048,159
Aaron Gordon,0.651,-1.6029441332178522,160
Danuel House Jr.,0.651,-1.6029441332178522,160
Christian Wood,0.631,-1.8284813907890682,162
Rudy Gobert,0.623,-1.9186962938175547,163
Michael Carter-Williams,0.613,-2.0314649226031625,164
Ben Simmons,0.613,-2.0314649226031625,164
Larry Nance Jr.,0.612,-2.0427417854817236,166
Andre Drummond,0.6,-2.178064140024453,167
Armoni Brooks,0.583,-2.369770808959987,168
Marvin Bagley III,0.575,-2.459985711988473,169
Clint Capela,0.573,-2.482539437745595,170
Jakob Poeltl,0.508,-3.215535524852046,171
Mitchell Robinson,0.491,-3.4072421937875794,172
Steven Adams,0.444,-3.9372547490799366,173
