PlayerName,FieldGoalPct,FieldGoalPct_ZScore,FieldGoalPct_Rank
Dillon Brooks,0.419,-0.7770981999755503,136
Josh Jackson,0.419,-0.7770981999755503,136
Grayson Allen,0.418,-0.7938359973604818,138
Anthony Edwards,0.417,-0.8105737947454134,139
Chuma Okeke,0.417,-0.8105737947454134,139
Coby White,0.416,-0.827311592130345,141
Garrett Temple,0.415,-0.8440493895152765,142
Lonzo Ball,0.414,-0.8607871869002081,143
Justin Holiday,0.413,-0.8775249842851396,144
Terrence Ross,0.412,-0.8942627816700711,145
Danny Green,0.412,-0.8942627816700711,145
Trevor Ariza,0.411,-0.9110005790550026,147
Derrick White,0.411,-0.9110005790550026,147
Gary Trent Jr.,0.408,-0.9612139712097972,149
Victor Oladipo,0.408,-0.9612139712097972,149
Buddy Hield,0.406,-0.9946895659796594,151
Armoni Brooks,0.406,-0.9946895659796594,151
John Wall,0.404,-1.0281651607495226,153
Jae Crowder,0.404,-1.0281651607495226,153
Dāvis Bertāns,0.404,-1.0281651607495226,153
Saddiq Bey,0.404,-1.0281651607495226,153
Danuel House Jr.,0.404,-1.0281651607495226,153
Dwayne Bacon,0.402,-1.0616407555193856,158
Robert Covington,0.401,-1.078378552904317,159
Gary Harris,0.4,-1.0951163502892487,160
Marcus Smart,0.398,-1.1285919450591118,161
Cole Anthony,0.397,-1.1453297424440434,162
Darius Bazley,0.396,-1.1620675398289748,163
Fred VanVleet,0.389,-1.2792321215234956,164
Michael Carter-Williams,0.389,-1.2792321215234956,164
Ricky Rubio,0.388,-1.2959699189084273,166
Luguentz Dort,0.387,-1.3127077162933587,167
Devonte' Graham,0.377,-1.4800856901426742,168
Cedi Osman,0.374,-1.5302990822974687,169
P.J. Tucker,0.373,-1.5470368796824003,170
Theo Maledon,0.368,-1.6307258666070579,171
Cam Reddish,0.365,-1.6809392587618526,172
Killian Hayes,0.353,-1.8817928273810312,173
