PlayerName,ThreePointPct,ThreePointPct_ZScore,ThreePointPct_Rank
Thabo Sefolosha,0.342,0.10421503185570218,102
DeMarre Carroll,0.341,0.09460355269963687,103
Sean Kilpatrick,0.341,0.09460355269963687,103
Dennis Schröder,0.34,0.08499207354357155,105
James Johnson,0.34,0.08499207354357155,105
Wilson Chandler,0.337,0.056157636075375605,107
Blake Griffin,0.336,0.046546156919310286,108
Eric Bledsoe,0.335,0.03693467776324497,109
Tony Parker,0.333,0.01771171945111434,110
Robert Covington,0.333,0.01771171945111434,110
Nicolas Batum,0.333,0.01771171945111434,110
Rodney McGruder,0.332,0.008100240295049025,113
Marcus Morris Sr.,0.331,-0.0015112388610162906,114
Al-Farouq Aminu,0.33,-0.011122718017081605,115
Josh Richardson,0.33,-0.011122718017081605,115
Jordan Clarkson,0.329,-0.02073419717314692,117
Frank Kaminsky,0.328,-0.030345676329212236,118
John Wall,0.327,-0.039957155485277555,119
Nikola Jokić,0.324,-0.0687915929534735,120
Monta Ellis,0.319,-0.11684898873380008,121
Emmanuel Mudiay,0.315,-0.15529490535806134,122
Dario Šarić,0.311,-0.1937408219823226,123
Paul Millsap,0.311,-0.1937408219823226,123
Dwyane Wade,0.31,-0.20335230113838793,125
Luol Deng,0.309,-0.21296378029445323,126
Draymond Green,0.308,-0.22257525945051854,127
Nikola Vučević,0.307,-0.23218673860658387,128
Ricky Rubio,0.306,-0.24179821776264918,129
Anthony Davis,0.299,-0.3090785718551064,130
Brandon Ingram,0.294,-0.357135967635433,131
Jon Leuer,0.293,-0.3667474467914983,132
Ty Lawson,0.288,-0.41480484257182487,133
Aaron Gordon,0.288,-0.41480484257182487,133
Andre Drummond,0.286,-0.4340278008839555,135
Marcus Smart,0.283,-0.46286223835215146,136
Tony Allen,0.278,-0.5109196341324774,137
Elfrid Payton,0.274,-0.5493655507567388,138
Giannis Antetokounmpo,0.272,-0.5685885090688694,139
Julius Randle,0.27,-0.587811467381,140
DeMar DeRozan,0.266,-0.6262573840052612,141
T.J. Warren,0.265,-0.6358688631613266,142
Evan Turner,0.263,-0.6550918214734572,143
Andre Roberson,0.245,-0.8280984462826328,144
Taj Gibson,0.231,-0.962659154467547,145
Derrick Rose,0.217,-1.0972198626524614,146
T.J. McConnell,0.2,-1.2606150083055716,147
Michael Kidd-Gilchrist,0.111,-2.1160366531953843,148
Dwight Howard,0.0,-3.182910839518633,149
Rudy Gobert,0.0,-3.182910839518633,149
Tristan Thompson,0.0,-3.182910839518633,149
Mason Plumlee,0.0,-3.182910839518633,149
Tyson Chandler,0.0,-3.182910839518633,149
Cody Zeller,0.0,-3.182910839518633,149
Steven Adams,0.0,-3.182910839518633,149
DeAndre Jordan,0.0,-3.182910839518633,149
Hassan Whiteside,0.0,-3.182910839518633,149
Marcin Gortat,0.0,-3.182910839518633,149
Robin Lopez,0.0,-3.182910839518633,149
