PlayerName,Turnovers,Turnovers_ZScore,Turnovers_Rank
DeMarre Carroll,0.8,-1.1884413353447756,144
Tristan Thompson,0.8,-1.1884413353447756,144
Ryan Anderson,0.8,-1.1884413353447756,144
Andre Iguodala,0.8,-1.1884413353447756,144
P.J. Tucker,0.8,-1.1884413353447756,144
Rodney McGruder,0.7,-1.307061656951693,152
Arron Afflalo,0.7,-1.307061656951693,152
Michael Kidd-Gilchrist,0.7,-1.307061656951693,152
Tony Snell,0.7,-1.307061656951693,152
Otto Porter Jr.,0.6,-1.4256819785586101,156
Nick Young,0.6,-1.4256819785586101,156
Andre Roberson,0.6,-1.4256819785586101,156
JR Smith,0.6,-1.4256819785586101,156
