PlayerName,Steals,Steals_ZScore,Steals_Rank
Jeff Teague,1.2,0.5140509482157152,36
T.J. Warren,1.2,0.5140509482157152,36
Goran Dragic,1.2,0.5140509482157152,36
Victor Oladipo,1.2,0.5140509482157152,36
Gary Harris,1.2,0.5140509482157152,36
Monta Ellis,1.1,0.2537512642466113,48
Jordan Clarkson,1.1,0.2537512642466113,48
Josh Richardson,1.1,0.2537512642466113,48
Nicolas Batum,1.1,0.2537512642466113,48
Kevin Durant,1.1,0.2537512642466113,48
Malcolm Brogdon,1.1,0.2537512642466113,48
Kemba Walker,1.1,0.2537512642466113,48
Maurice Harkless,1.1,0.2537512642466113,48
Markieff Morris,1.1,0.2537512642466113,48
Terrence Ross,1.1,0.2537512642466113,48
Steven Adams,1.1,0.2537512642466113,48
Gorgui Dieng,1.1,0.2537512642466113,48
Courtney Lee,1.1,0.2537512642466113,48
Elfrid Payton,1.1,0.2537512642466113,48
DeMar DeRozan,1.1,0.2537512642466113,48
Ty Lawson,1.1,0.2537512642466113,48
Bradley Beal,1.1,0.2537512642466113,48
Seth Curry,1.1,0.2537512642466113,48
Wesley Matthews,1.1,0.2537512642466113,48
DeMarre Carroll,1.1,0.2537512642466113,48
Andre Iguodala,1.0,-0.0065484197224931874,68
Cody Zeller,1.0,-0.0065484197224931874,68
Michael Kidd-Gilchrist,1.0,-0.0065484197224931874,68
Danny Green,1.0,-0.0065484197224931874,68
Al-Farouq Aminu,1.0,-0.0065484197224931874,68
Darren Collison,1.0,-0.0065484197224931874,68
Andrew Wiggins,1.0,-0.0065484197224931874,68
Gordon Hayward,1.0,-0.0065484197224931874,68
Nikola Vučević,1.0,-0.0065484197224931874,68
George Hill,1.0,-0.0065484197224931874,68
James Johnson,1.0,-0.0065484197224931874,68
Evan Fournier,1.0,-0.0065484197224931874,68
JR Smith,1.0,-0.0065484197224931874,68
Jae Crowder,1.0,-0.0065484197224931874,68
Jabari Parker,1.0,-0.0065484197224931874,68
Mason Plumlee,0.9,-0.2668481036915974,83
Marc Gasol,0.9,-0.2668481036915974,83
Luol Deng,0.9,-0.2668481036915974,83
Isaiah Thomas,0.9,-0.2668481036915974,83
Solomon Hill,0.9,-0.2668481036915974,83
Blake Griffin,0.9,-0.2668481036915974,83
Myles Turner,0.9,-0.2668481036915974,83
Kevin Love,0.9,-0.2668481036915974,83
CJ McCollum,0.9,-0.2668481036915974,83
Dwight Howard,0.9,-0.2668481036915974,83
Dion Waiters,0.9,-0.2668481036915974,83
Damian Lillard,0.9,-0.2668481036915974,83
Yogi Ferrell,0.9,-0.2668481036915974,83
Devin Booker,0.9,-0.2668481036915974,83
Joel Embiid,0.9,-0.2668481036915974,83
Dennis Schröder,0.9,-0.2668481036915974,83
Zach LaVine,0.9,-0.2668481036915974,83
Will Barton,0.8,-0.5271477876607016,100
Nikola Jokić,0.8,-0.5271477876607016,100
Aaron Gordon,0.8,-0.5271477876607016,100
Carmelo Anthony,0.8,-0.5271477876607016,100
Harrison Barnes,0.8,-0.5271477876607016,100
Al Horford,0.8,-0.5271477876607016,100
Evan Turner,0.8,-0.5271477876607016,100
Marvin Williams,0.8,-0.5271477876607016,100
Klay Thompson,0.8,-0.5271477876607016,100
Iman Shumpert,0.8,-0.5271477876607016,100
Ersan Ilyasova,0.7,-0.787447471629806,110
Emmanuel Mudiay,0.7,-0.787447471629806,110
Derrick Rose,0.7,-0.787447471629806,110
Marcus Morris Sr.,0.7,-0.787447471629806,110
Tim Hardaway Jr.,0.7,-0.787447471629806,110
Tobias Harris,0.7,-0.787447471629806,110
Tony Snell,0.7,-0.787447471629806,110
Tyson Chandler,0.7,-0.787447471629806,110
Allen Crabbe,0.7,-0.787447471629806,110
Wilson Chandler,0.7,-0.787447471629806,110
Dario Šarić,0.7,-0.787447471629806,110
Reggie Jackson,0.7,-0.787447471629806,110
Karl-Anthony Towns,0.7,-0.787447471629806,110
JJ Redick,0.7,-0.787447471629806,110
Julius Randle,0.7,-0.787447471629806,110
Hassan Whiteside,0.7,-0.787447471629806,110
Jamal Crawford,0.7,-0.787447471629806,110
Jameer Nelson,0.7,-0.787447471629806,110
Kristaps Porziņģis,0.7,-0.787447471629806,110
Matthew Dellavedova,0.7,-0.787447471629806,110
Danilo Gallinari,0.6,-1.0477471555989102,130
Nick Young,0.6,-1.0477471555989102,130
DeAndre Jordan,0.6,-1.0477471555989102,130
Austin Rivers,0.6,-1.0477471555989102,130
Rodney McGruder,0.6,-1.0477471555989102,130
Nik Stauskas,0.6,-1.0477471555989102,130
Dirk Nowitzki,0.6,-1.0477471555989102,130
Eric Gordon,0.6,-1.0477471555989102,130
LaMarcus Aldridge,0.6,-1.0477471555989102,130
Sean Kilpatrick,0.6,-1.0477471555989102,130
Rodney Hood,0.6,-1.0477471555989102,130
JaMychal Green,0.6,-1.0477471555989102,130
Rudy Gobert,0.6,-1.0477471555989102,130
Brandon Ingram,0.6,-1.0477471555989102,130
Frank Kaminsky,0.6,-1.0477471555989102,130
Marcin Gortat,0.5,-1.3080468395680145,145
Tristan Thompson,0.5,-1.3080468395680145,145
Kyle Korver,0.5,-1.3080468395680145,145
Jonas Valančiūnas,0.5,-1.3080468395680145,145
Brook Lopez,0.5,-1.3080468395680145,145
Taj Gibson,0.5,-1.3080468395680145,145
Deron Williams,0.5,-1.3080468395680145,145
Serge Ibaka,0.5,-1.3080468395680145,145
Tony Parker,0.5,-1.3080468395680145,145
Bojan Bogdanović,0.4,-1.5683465235371186,154
Jon Leuer,0.4,-1.5683465235371186,154
Pau Gasol,0.4,-1.5683465235371186,154
Ryan Anderson,0.4,-1.5683465235371186,154
Arron Afflalo,0.3,-1.8286462075062229,158
Robin Lopez,0.2,-2.088945891475327,159
