PlayerName,ThreePointPct,ThreePointPct_ZScore,ThreePointPct_Rank
Bogdan Bogdanović,0.372,0.32898177630103714,66
Trevor Ariza,0.372,0.32898177630103714,66
Dejounte Murray,0.369,0.29249666587364087,68
D'Angelo Russell,0.367,0.26817325892204336,69
Tobias Harris,0.367,0.26817325892204336,69
Ish Smith,0.367,0.26817325892204336,69
Goran Dragic,0.367,0.26817325892204336,69
Donovan Mitchell,0.366,0.2560115554462446,73
Chris Paul,0.365,0.24384985197044587,74
Caris LeVert,0.364,0.2316881484946471,75
Danuel House Jr.,0.363,0.21952644501884835,76
Trae Young,0.361,0.19520303806725084,77
Ricky Rubio,0.361,0.19520303806725084,77
Mikal Bridges,0.361,0.19520303806725084,77
Pascal Siakam,0.359,0.17087963111565332,80
Dillon Brooks,0.358,0.1587179276398546,81
P.J. Tucker,0.358,0.1587179276398546,81
Damion Lee,0.356,0.13439452068825708,83
De'Andre Hunter,0.355,0.12223281721245832,84
Darius Garland,0.355,0.12223281721245832,84
James Harden,0.355,0.12223281721245832,84
Devin Booker,0.354,0.11007111373665956,87
Coby White,0.354,0.11007111373665956,87
Bradley Beal,0.353,0.09790941026086081,89
Jrue Holiday,0.353,0.09790941026086081,89
Lou Williams,0.352,0.08574770678506205,91
Kelly Oubre Jr.,0.352,0.08574770678506205,91
Kyle Lowry,0.352,0.08574770678506205,91
Larry Nance Jr.,0.352,0.08574770678506205,91
Jonas Valančiūnas,0.352,0.08574770678506205,91
Kristaps Porziņģis,0.352,0.08574770678506205,91
Terrence Ross,0.351,0.0735860033092633,97
Al Horford,0.35,0.06142429983346454,98
Kendrick Nunn,0.35,0.06142429983346454,98
LeBron James,0.348,0.037100892881867034,100
Shai Gilgeous-Alexander,0.347,0.02493918940606828,101
Marcus Smart,0.347,0.02493918940606828,101
Jamal Murray,0.346,0.012777485930269526,103
Lauri Markkanen,0.344,-0.011545921021327983,104
Eric Bledsoe,0.344,-0.011545921021327983,104
Bruce Brown,0.344,-0.011545921021327983,104
Myles Turner,0.344,-0.011545921021327983,104
Jae Crowder,0.343,-0.023707624497126063,108
Josh Hart,0.342,-0.03586932797292482,109
Josh Richardson,0.341,-0.048031031448723574,110
Troy Brown Jr.,0.341,-0.048031031448723574,110
Jonathan Isaac,0.34,-0.060192734924522324,112
Taurean Prince,0.339,-0.07235443840032107,113
Nikola Vučević,0.339,-0.07235443840032107,113
Ja Morant,0.335,-0.1210012523035161,115
Jeremy Lamb,0.335,-0.1210012523035161,115
Robert Covington,0.335,-0.1210012523035161,115
Gary Harris,0.333,-0.14532465925511362,118
Steven Adams,0.333,-0.14532465925511362,118
Andrew Wiggins,0.332,-0.15748636273091238,120
Cam Reddish,0.332,-0.15748636273091238,120
Joel Embiid,0.331,-0.1696480662067111,122
Anthony Davis,0.33,-0.18180976968250986,123
Miles Bridges,0.33,-0.18180976968250986,123
Garrett Temple,0.329,-0.19397147315830862,125
Malcolm Brogdon,0.326,-0.2304565835857049,126
Tomas Satoransky,0.322,-0.2791033974888999,127
RJ Barrett,0.32,-0.3034268044404974,128
Eric Gordon,0.317,-0.3399119148678937,129
Luka Dončić,0.316,-0.35207361834369244,130
Brook Lopez,0.314,-0.37639702529528996,131
Nikola Jokić,0.314,-0.37639702529528996,131
Aaron Gordon,0.308,-0.4493672461500825,133
Spencer Dinwiddie,0.308,-0.4493672461500825,133
Derrick Rose,0.306,-0.47369065310167996,135
Giannis Antetokounmpo,0.304,-0.4980140600532775,136
De'Aaron Fox,0.292,-0.6439545017628625,137
Eric Paschall,0.287,-0.7047630191418564,138
Rui Hachimura,0.287,-0.7047630191418564,138
Ben Simmons,0.286,-0.716924722617655,140
Draymond Green,0.279,-0.8020566469482456,141
Julius Randle,0.277,-0.8263800538998431,142
Markelle Fultz,0.267,-0.9479970886578307,143
Russell Westbrook,0.258,-1.0574524199400195,144
DeMar DeRozan,0.257,-1.0696141234158183,145
Dwight Powell,0.256,-1.081775826891617,146
Domantas Sabonis,0.254,-1.1060992338432145,147
Jimmy Butler III,0.244,-1.2277162686012022,148
Deandre Ayton,0.231,-1.3858184137865857,149
Wendell Carter Jr.,0.207,-1.6776992972057556,150
Elfrid Payton,0.203,-1.7263461111089504,151
Bam Adebayo,0.143,-2.456048319656875,152
Andre Drummond,0.143,-2.456048319656875,152
Rudy Gobert,0.0,-4.195171916696095,154
Jarrett Allen,0.0,-4.195171916696095,154
Montrezl Harrell,0.0,-4.195171916696095,154
Clint Capela,0.0,-4.195171916696095,154
Richaun Holmes,0.0,-4.195171916696095,154
